,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,6OaGwkmn9JqKRu9wg9FAjC,Where Is Thunder Road?,Walker Lukens,31,2017-09-22,False,0.687,0.761,0,-5.981,1,0.313,2.6e-05,0.33,0.719,78.435,196613,4
1,7zFKXz3K7qRdGEt9oB60M2,Hussy,Black Carl,27,2008-11-28,False,0.478,0.898,9,-3.796,1,0.0178,1.71e-06,0.178,0.52,95.379,220893,4
2,3RDluCrOZYXajMMWtULmlI,We're All In This Together,Sam Roberts Band,38,2013-01-01,False,0.567,0.969,6,-3.162,0,0.02,0.000219,0.212,0.617,97.069,299707,4
3,6xbEwHu94el5O4KqojbHN2,Get Lucky,The Infamous Stringdusters,37,2017-10-27,False,0.619,0.606,4,-9.679,0,0.216,0.00378,0.137,0.693,118.019,237373,4
4,2gUwnJ5cpl40TSlqmjfqAC,I'm Writing a Novel,Father John Misty,59,2012-05-01,False,0.584,0.87,10,-4.703,1,0.114,5.21e-06,0.108,0.852,164.992,215147,4
5,6gnP1SSzbPIgyXEKPU1K0M,Snoop Bounce,Rage Against The Machine,0,2017-05-26,False,0.686,0.857,4,-5.647,0,0.0563,0.0,0.0676,0.655,93.732,364933,4
6,0ZeCLHvroI9QeBTZVYP1Qd,Yes I,Kash'd Out,41,2017-05-26,True,0.873,0.6,1,-6.049,0,0.0238,1.25e-06,0.0966,0.637,140.0,262507,4
7,2uuLkXd3QFeKu6h9Avp3Ix,Atlantic City > - Live 2019-11-25,Joe Russo's Almost Dead,35,2020-05-08,False,0.321,0.35,9,-17.433,1,0.604,0.00102,0.265,0.341,92.975,471693,4
8,1RKcRHKDamJjZFxq7g3htb,Indiana,Magic City Hippies,48,2019-08-16,False,0.386,0.87,0,-6.024,1,0.00241,0.0504,0.156,0.888,80.342,198920,4
9,7vlSadPv0Ny9tsNafz80f5,Good Grief,Dr. Dog,38,2016-02-05,False,0.52,0.88,7,-5.436,1,0.0274,0.123,0.302,0.756,80.186,179755,4
