,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,5Q1kDli74zvXpNYFhQKrxU,Tweeter And The Monkey Man,Headstones,50,1993-01-01,False,0.553,0.867,9,-9.599,1,0.000171,0.525,0.101,0.785,140.006,218093,4
1,08wIj0oyQ2kKfmqCzX8r1m,Ain't No Easy Way,Black Rebel Motorcycle Club,51,2005-08-22,False,0.533,0.951,8,-4.294,1,0.0712,1.99e-06,0.0769,0.738,95.796,156813,4
2,4r2vE0P8g0pLLqebekLqb5,Diner Song,Chadwick Stokes,48,2005-12-20,False,0.447,0.604,5,-6.667,1,0.339,0.0,0.131,0.482,91.085,209747,4
3,46oKefjafNuHCI07rBCTWI,Back And Forth,The Bright Light Social Hour,37,2010-09-21,False,0.718,0.874,1,-6.835,1,0.00144,0.0822,0.0632,0.88,134.967,233667,4
4,1N8eMiuFLz0IFy9WsZgDCH,"I Like It, I Love It",Lyrics Born,23,2008-04-19,False,0.852,0.767,7,-4.63,0,0.0509,0.0,0.0796,0.877,96.996,222680,4
5,3lymKd9N0x0iydyfIkEALL,Shake It Out,Karl Denson,36,2009-09-15,False,0.728,0.928,4,-6.717,0,0.0708,2.07e-06,0.178,0.424,92.543,244893,4
6,3MEMuSJekcnxAwmnjOtBDT,Domingo's Drive,Doom Flamingo,39,2018-12-21,False,0.532,0.896,0,-7.125,1,0.0195,0.0989,0.109,0.664,97.018,222173,4
7,2BjLtzCSBATN76875i6Aga,Lost At Sea,Dawg Yawp,14,2016-10-14,False,0.471,0.799,9,-7.08,1,0.00982,0.0113,0.272,0.209,102.969,244918,4
8,1xr89XmfXATn9dYIvNqtYz,Drenched,The Heavy Pets,40,2010-05-04,False,0.524,0.744,0,-6.084,1,0.0469,0.0,0.127,0.388,146.874,228693,4
9,7CfirdOGKzULO5PKKdTnqS,Straight to Hell,Hard Working Americans,27,2014-01-21,False,0.437,0.338,10,-10.304,1,0.0845,0.00672,0.107,0.145,112.302,351413,4
10,3LarBfy0JvSbcG383o7utq,Since You Been Gone,The Heavy,38,2016-04-01,False,0.639,0.931,1,-1.234,1,0.0155,0.00763,0.0675,0.639,122.103,189282,4
11,2it4DH8fqcCkSTCmqY5gzk,Hymn 43,Jethro Tull,52,1971-03-19,False,0.491,0.791,7,-8.801,1,0.081,6.87e-06,0.447,0.88,93.116,196680,4
12,2MJYbhJ229dazWQP5xzZTA,Blood Of Angels,Brown Bird,42,2011-10-18,False,0.549,0.702,11,-9.175,0,0.339,0.00542,0.22,0.888,137.843,204555,4
13,53Qtyl5v6O86hfsVTJ9RnV,I Got Loaded - Live,The Wood Brothers,31,2017-01-13,False,0.513,0.657,1,-8.329,0,0.0129,0.00112,0.723,0.52,160.015,246160,4
