,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,73Sk2zDTBUg0PnqAh98gic,Lil' Red Riding Hood,Sam The Sham & The Pharaohs,47,1966-09-06,False,0.779,0.418,11,-8.432,0,0.72,0.0,0.197,0.581,121.997,161560,4
1,10bOethDTcZuTYVI86jCD4,Daddy Was a Badass,Jesse Dayton,35,2016-09-16,False,0.529,0.841,4,-7.905,1,0.14,0.0,0.0918,0.792,170.09,238947,4
2,4kuKefMIvQliMTvM0Bom5s,The River,The Clarks,32,2007-11-08,False,0.561,0.629,7,-7.454,1,0.00406,2.38e-05,0.298,0.361,139.025,249973,4
3,2wRRLXM6hC5Y8rDz4wYdb9,Vanishing Cream,The Hunger,34,1996-01-01,False,0.333,0.856,11,-5.526,1,0.00368,2.65e-05,0.373,0.745,101.994,231773,4
4,0FKYtSmNE6AWgHSa8NZM5Y,Blood Sweat & Murder,Scott H. Biram,47,2005-03-22,False,0.486,0.756,9,-7.711,1,0.823,0.265,0.377,0.812,114.772,174907,4
5,6CgXnYdhElvqtfEXfvmxA3,Got No Shame,Brother Cane,45,1993-01-01,False,0.48,0.978,1,-5.636,1,0.0257,0.00247,0.403,0.655,150.319,274600,4
6,6QY6fCqXw1YE7zASYOu75a,Dixie Queen,Lost Immigrants,26,2009-04-06,False,0.687,0.72,2,-7.108,1,0.686,0.0,0.749,0.847,104.122,348733,4
7,4quXDyjY4YDiCzSuPYAzIi,Hush,Welshly Arms,29,2014-02-25,False,0.461,0.799,11,-5.944,0,0.00187,0.000202,0.583,0.446,174.07,230279,4
8,3LsvNEwFMCDf4nXsYEHmex,Private School,Arkells,33,2016-08-05,True,0.516,0.795,2,-5.97,1,0.000148,2.23e-06,0.225,0.472,96.018,217947,4
9,7AGpmwVDAEVg23C0VbHEn8,Snortin' Whiskey,Pat Travers Band,46,1980-01-01,False,0.404,0.798,4,-11.92,0,0.000806,0.00105,0.0642,0.453,100.469,206133,4
10,6DvrqG7VU2jurFksFBadhZ,Anyway,Dynamite Hack,34,2000-05-23,True,0.414,0.915,11,-5.051,1,0.000306,5.9e-05,0.151,0.456,161.899,153067,4
11,4UCXwqDfUNqiJZeEpLdL6w,Good Day For The Blues,Storyville,36,2008-03-19,False,0.322,0.85,0,-4.051,1,0.171,0.0,0.975,0.524,169.118,257640,3
12,7gM0JRYTtThuGj7akmaEVE,Rocky,The White Buffalo,36,2015-08-21,False,0.528,0.879,0,-5.934,1,0.0611,0.000952,0.112,0.497,89.557,237053,4
13,4No7vBUnNaJ76hOCMiWr5l,Highway Jones,Cry Of Love,38,1993-05-11,False,0.611,0.675,11,-10.327,1,0.00282,0.0063,0.238,0.605,127.746,312200,4
14,0iiE0jPv42VEnxqI7pHG26,Between Heaven & Hell,Zakk Wylde,46,1996,False,0.483,0.534,0,-6.452,1,0.0351,0.0,0.0801,0.489,77.222,205307,4
15,5jCyw3gXBuokjBKJJYsDsk,Can't Hold Me Down,Tash Neal,51,2016-09-23,False,0.541,0.933,9,-4.862,1,0.00259,0.000523,0.136,0.144,89.981,216838,4
