,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,6CeszonFOlgp7HiawTSqCu,Gin and Juice,The Gourds,55,2001-01-01,False,0.547,0.729,9,-6.801,1,0.3,1.75e-06,0.0963,0.817,120.334,383733,4
1,4z9M9ldOG1q1PcOZh1rrXe,Ballad of a Thin Man - Recorded at Spotify Studios NYC,Brother Ali,20,2017-06-14,False,0.517,0.864,8,-7.352,0,0.118,0.275,0.121,0.705,178.034,301485,4
2,4lXBIshfa0juWxi6odtLHt,Early Morning Shakes,Whiskey Myers,56,2014-02-04,False,0.389,0.834,9,-3.629,1,0.159,0.0,0.116,0.531,152.346,197187,4
3,6PwMsblek47zRMEhB5qBG9,Luang Prabang,Dave Van Ronk,46,1985-01-01,False,0.69,0.12,6,-15.276,1,0.921,0.0,0.632,0.842,83.033,96640,4
4,1Mfb4wUz54L6wW900FfWtG,46 and 2,O'keefe Music Foundation,39,2015-02-11,False,0.642,0.509,2,-9.139,1,0.000391,0.0204,0.093,0.288,159.981,363000,4
5,6iOKAg9g8dsNMLQPVntJNp,(Stay Away From) The Cocaine Train,Johnny Paycheck,42,2014-03-28,False,0.761,0.618,0,-10.398,1,0.251,0.0,0.0572,0.661,123.017,188813,4
6,2X9DvLn17kNZLXRYMKXL3H,Clap Your Hands,The Reverend Peyton's Big Damn Band,0,2010-01-01,False,0.488,0.794,7,-9.032,0,0.121,0.156,0.113,0.588,115.134,268800,4
7,3vGB7pK6KJaspU73i1M30n,Can't You See,Waylon Jennings,52,1976,False,0.637,0.528,4,-11.723,1,0.112,0.00387,0.0679,0.505,90.821,225698,4
8,6B7aI3crr9n5B2bXkrAfVN,Third Stone from the Sun / If You Love Me Like You Say,Gary Clark Jr.,37,2012-10-22,False,0.392,0.851,4,-3.486,1,0.00519,0.241,0.139,0.246,86.6,578000,4
9,7L9CcpZEfjZQT7LsZuQFWw,My Love (Live),Humming House,31,2014-08-26,False,0.412,0.815,11,-8.788,0,0.524,7.97e-05,0.991,0.43,127.035,278854,4
