,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,79Q98fkHOHOmzQxxM4gQMD,Violent Shiver,Benjamin Booker,38,2014-08-18,True,0.249,0.97,1,-5.879,1,0.0226,0.128,0.0701,0.258,165.063,166480,4
1,4UWcRtbFWBlJsykjs6bN4o,"Cigarettes, Whiskey & Wine",Susto,19,2014-04-01,True,0.417,0.704,6,-7.713,0,0.0296,0.00131,0.268,0.323,80.979,203840,4
2,1IpCuOY0UiD1mg0Ija7WTt,Come Home,Back Door Slam,1,2007-01-01,False,0.487,0.783,3,-4.11,0,0.127,0.000113,0.11,0.553,133.749,256120,4
3,2GIffGVX9dLNq7DFjj1H9u,100 Little Curses,Street Sweeper Social Club,29,2009-06-16,True,0.431,0.905,9,-5.015,0,0.0105,3.36e-05,0.282,0.706,162.556,243107,4
4,53lnLZWmQUrEPDOaT4ynlp,On Our Way,Stereoside,41,2007-09-25,False,0.553,0.633,4,-4.58,1,0.041,0.0,0.359,0.329,140.031,242253,4
5,6zo7petcOQfFEslpaSt64w,Hangovers with You,Dirty Heads,49,2013-07-05,True,0.62,0.62,9,-6.21,1,0.16,0.0,0.122,0.535,176.153,210835,4
6,7nUBKIFijTXrZuq0k2nsgZ,Life To Fix - Radio Edit,The Record Company,50,2018-04-20,False,0.601,0.843,9,-4.674,1,0.133,1.75e-06,0.613,0.403,114.829,197104,4
7,7wt34YAjauHQ72eyLyCsSk,Right Hand On My Heart,The Whigs,18,2008-01-01,False,0.542,0.848,0,-4.127,1,2.82e-05,0.000306,0.107,0.381,141.91,256547,4
8,5RFAXksYo3Odf6arMkILEv,Cherokee St,Son Volt,32,2017-02-17,False,0.54,0.707,2,-6.891,1,0.236,0.0484,0.323,0.547,114.115,179116,4
9,4hAhyE1iL07EIUJnqw2bsV,Welcome to Your Life,GROUPLOVE,50,2017-08-17,False,0.511,0.617,10,-5.883,1,0.00223,0.0,0.201,0.404,90.951,227800,4
10,1VguHM9ggcpJAYi2fJr8qS,Walking on the Sun - Bluegrass Rendition of Smash Mouth,Pickin' On Series,31,2016-04-15,False,0.821,0.519,1,-7.039,1,0.715,0.0,0.0652,0.847,123.311,200820,4
