,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,3HtazJXet39mz8SqZwm5NP,11:11,Dinosaur Pile-Up,53,2015-10-16,False,0.569,0.8,1,-6.539,1,0.000998,0.661,0.685,0.84,94.963,244678,4
1,21gRGP5LdIgto8sznRZ7xz,Teen Angst (What The World Needs Now),Cracker,51,1992-01-01,False,0.398,0.947,7,-8.738,1,0.00315,1.81e-06,0.295,0.563,157.032,254400,4
2,1LDr80fXBUO4Iqa28mMNCg,Voodoo Child,Tom Morello,42,2020-10-30,False,0.405,0.841,10,-5.023,0,6.69e-05,0.844,0.305,0.432,89.033,312263,4
3,6NL8rMMfoTLJacdIB60xuw,Memphis Sun,Rival Sons,45,2009-06-09,False,0.343,0.66,1,-6.134,0,0.132,0.00128,0.0801,0.314,75.914,230240,4
4,74DiLdDl1ya9R1dZpvzdaF,"Lord, I Just Can't Keep From Crying",The Barr Brothers,29,2011-09-27,False,0.265,0.917,2,-4.475,1,0.159,0.0326,0.128,0.391,181.098,266878,4
5,3WB35Ql4qxpShvIzB3pteY,Have Love Will Travel,The Black Keys,0,1999-04-07,False,0.374,0.925,4,-2.413,0,0.0695,0.456,0.262,0.525,115.657,184720,4
6,4VSztR5CF6N5WyDOnoFluv,Plantation,John Brown's Body,34,2013-04-16,False,0.681,0.77,1,-5.118,1,0.00908,8.62e-05,0.128,0.713,115.963,354187,4
7,1u0GCcygM7jVfLAqcqYLq1,I Had Me a Girl,The Civil Wars,16,2013-07-30,False,0.338,0.56,10,-7.052,1,0.204,2.98e-06,0.108,0.576,82.966,225093,3
8,3lCfyDeaEYxEvJSnhv1ek3,This Land - Single Version,Gary Clark Jr.,39,2019-01-10,True,0.505,0.911,10,-3.006,0,0.0315,1.83e-05,0.0745,0.281,81.978,236283,4
9,0Vx453PGDgPnTCJuVMQXXY,Life On a Chain,Pete Yorn,47,2001-03-27,False,0.456,0.837,7,-7.681,1,0.112,0.017,0.396,0.357,147.825,227347,4
10,2osb76736G5qEcWFdCEPmT,A Good Night's Sleep And A Cab Fare Home,The Strypes,7,2015-07-15,False,0.678,0.799,7,-6.528,0,0.00179,8.41e-06,0.12,0.397,105.013,176387,4
11,0m1DJ5Jkv3kdnGrcZsJFmC,Only,Nine Inch Nails,58,2005-05-03,True,0.7,0.807,9,-5.711,0,0.000576,0.00488,0.0996,0.963,112.15,263093,4
12,34GHyS8Jl4ArYRE4AB7No7,Battle Cry,Jack White,33,2017-04-07,False,0.418,0.438,7,-8.222,1,0.00626,0.883,0.181,0.408,134.762,151747,4
13,2mVlstISbCfbygz89NESmp,Lost River,Murder By Death,41,2012-09-25,False,0.391,0.454,8,-10.274,1,0.24,0.488,0.109,0.111,92.717,264000,4
