,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,3Nwcf0Bs4DJsudNZCu3Goq,I'll Take Another,The Main Squeeze,36,2012-02-06,False,0.374,0.589,7,-6.084,0,0.042,0.00204,0.118,0.287,76.942,579080,4
1,3rJdUMdSWAV5n58KNpzSA8,Mt. Crushmore,Lettuce,45,2016-11-11,False,0.631,0.704,6,-7.124,1,0.000538,0.862,0.117,0.606,89.984,200907,4
2,1ng36571Iyov4HBxUClySn,Pepper,Butthole Surfers,67,1996-01-01,False,0.631,0.804,7,-5.492,1,0.00589,0.00116,0.16,0.671,79.898,297267,4
3,57LcZhMYP9Jx7TiwAqEN6I,Folsom Prison Dub,Stick Figure,43,2009-11-03,False,0.786,0.537,7,-10.171,1,0.0248,0.0967,0.196,0.758,155.958,215000,4
4,15XsaekQbikl8BHW3HXvGf,Back Against The Wall,Cage The Elephant,52,2008-01-01,False,0.594,0.8,1,-4.907,1,0.000929,0.0,0.109,0.534,110.254,228320,4
5,5O7M9Ef0F5orV3UNJ4URNx,Conditions Of My Parole,Puscifer,58,2011-10-18,False,0.558,0.835,4,-4.642,0,0.0063,0.00415,0.116,0.591,146.581,174160,4
6,0mveEy7GErlj6TQAXJn75j,Devil's Teeth,Muddy Magnolias,27,2016-10-14,False,0.51,0.915,1,-6.75,1,0.017,6.59e-06,0.536,0.766,155.036,209987,4
7,2S6yBUXa5KddBV0CqBkcP1,Timebomb,Old 97's,44,1997,False,0.292,0.95,0,-4.654,1,0.00321,0.00388,0.297,0.331,143.115,188747,4
8,3YS50C7L1MMlmf0rjRU8fv,Burdens,The Yawpers,29,2015-10-30,False,0.38,0.598,4,-9.339,1,0.533,0.0,0.106,0.528,122.694,200427,4
9,221OWzoN7cDlxo5fenxawk,All Hell For A Basement,Big Sugar,46,2001-01-01,False,0.55,0.854,10,-4.547,1,0.0627,0.000752,0.286,0.479,97.989,240200,4
10,1D56vcGpdNTtJ7HaUldfyJ,Shoe Boot,Nathaniel Rateliff & The Night Sweats,41,2018-03-09,False,0.447,0.768,0,-6.95,1,0.0569,0.699,0.162,0.73,79.956,283520,4
11,2tvhVwzotuuzmRRvbUi6Rb,Laurie Rolled Me a J,Ned Folkerth,45,2021-11-05,True,0.547,0.47,1,-8.653,0,0.0846,0.000466,0.0991,0.673,138.791,279065,4
12,3srtNSV0EmWjWLo2GVZcNH,Wildfires,Mariachi El Bronx,0,2014-07-24,False,0.453,0.809,11,-6.01,0,0.0217,5.06e-06,0.086,0.844,159.953,215080,3
13,7w85ReRElKKmLNCbPaKPGN,Top Yourself,The Raconteurs,48,2008-03-25,False,0.505,0.727,7,-5.39,1,0.197,0.000819,0.082,0.257,85.902,265507,4
14,0lymHeBCqixgmOx9bU3teB,Used To Call Me Baby,Split Lip Rayfield,9,2010-04-06,False,0.469,0.783,7,-6.722,1,0.298,0.000117,0.266,0.826,187.124,214213,3
15,3qcVIcgqiseNDna8ud3AiP,Cut Ya Down,"Eli ""Paperboy"" Reed",11,2016-06-10,False,0.684,0.887,7,-1.437,1,0.367,0.0106,0.297,0.952,102.816,170360,4
16,3OzVT1VrK9ZUDIw8hnJFyK,The Trouble With Drinkin',Aaron Lee Tasjan,36,2015-10-06,False,0.737,0.686,4,-5.402,1,0.248,0.0,0.103,0.736,150.002,239737,4
17,4tSF7AjhwknueuHagKGFdV,Stoned Traveler,Roger Alan Wade,33,2008-02-05,True,0.454,0.678,10,-5.512,1,0.883,5.64e-05,0.138,0.491,118.06,193813,4
18,57VdO8o3B1VibqTo3ve11O,Kick Some Ass,Stroke 9,43,2001-08-27,False,0.49,0.888,2,-5.104,1,0.000672,9.76e-06,0.331,0.548,95.918,240067,4
19,46E4di5YoT3Ab5bheoiEId,Never Been Any Reason,Head East,57,1975-01-01,False,0.517,0.447,7,-12.483,1,0.000573,0.00118,0.144,0.894,134.755,310267,4
20,02lTDOxHeXTHsdwXoz6lpC,In the Meantime,Spacehog,77,1995,False,0.269,0.895,9,-6.382,1,0.083,0.00266,0.153,0.16,168.479,299507,4
21,5oX3nujmD03IvRuMuhdYBl,Black Cadillac,Shinedown,56,2015-09-18,False,0.488,0.841,4,-5.829,0,0.0316,0.0,0.107,0.365,143.815,207960,4
22,2RF6VLXnqUv2JATQnGtqUu,Fool in the Rain (Cover),O.A.R.,42,2010-01-12,False,0.281,0.976,0,-4.213,1,0.00423,7.92e-06,0.957,0.51,134.661,441480,4
23,3dCL7jw2ds7IVvJ4nSp5sG,Stray Bullets,Tom Morello: the Nightwatchman,41,2011-08-30,False,0.596,0.879,2,-5.416,1,0.0164,3.91e-06,0.107,0.531,102.147,243573,4
24,0HOqINudNgQFpg1le5Hnqe,Damn It Feels Good to Be a Gangsta,Geto Boys,62,1992-11-17,True,0.785,0.793,1,-7.915,1,0.22,0.718,0.124,0.655,88.902,310600,4
25,3hWwssB0sQFJDTJa01wl6P,International Lover,Madaila,32,2015-03-17,False,0.581,0.532,4,-6.313,0,0.175,0.000875,0.0732,0.315,83.998,283987,4
26,4M7BS3htRKfcFjYpmlhy6F,Meet Me On the Mountain,Fruition & Grant Farm,35,2014-09-23,False,0.471,0.449,9,-7.348,1,0.251,0.0,0.127,0.369,137.441,268102,4
27,1duKBUeDwvZm5wfIuZSyGt,Mississippi Queen,Joyous Wolf,45,2018-09-28,False,0.475,0.824,4,-3.857,0,3.43e-05,7.23e-05,0.0932,0.658,138.073,152973,4
28,0pa43v9jC2V4ISlEvReaen,West Coast Town,Chris Shiflett,0,2017-04-14,False,0.509,0.744,7,-7.999,1,0.000968,0.000307,0.153,0.559,83.451,179907,4
29,2U30Cro2IHiKNJTiNb4Wqd,Tangerine Sky,Kottonmouth Kings,51,2002-01-01,True,0.672,0.94,1,-3.914,0,0.139,1.75e-06,0.391,0.519,145.976,252107,4
