,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,6SQuvtRN0OUMnb5wMt4e32,Pills For Everything,That Handsome Devil,35,2008-08-05,False,0.689,0.801,0,-5.722,1,0.102,0.000129,0.701,0.642,93.073,271400,4
1,1cyftogE58xHzSgb77zcsn,Life by the Drop,Stevie Ray Vaughan,62,1985,False,0.659,0.163,6,-11.864,0,0.766,1.41e-05,0.0735,0.473,95.882,147507,4
2,78IDzUnS5dA8oFCuYRkkiP,Stayin' Alive,Les Claypool's Duo De Twang,27,2014-02-03,False,0.77,0.874,5,-5.648,0,0.503,0.237,0.083,0.895,125.772,285699,4
3,5MexZfUm7bPD7H6Qd6pmcf,Scumbag,Wax,25,2015-10-23,True,0.587,0.579,4,-6.879,1,0.414,0.000163,0.0914,0.847,98.49,190239,4
4,3vj7XO1RnAKCJljzxDc6ol,Back To The Middle,The New Deal,29,2001-09-25,False,0.714,0.599,7,-8.093,1,5.81e-05,0.591,0.123,0.63,128.0,258533,4
5,40L8L7344pPMCjlZc19RQU,Down Rodeo,Rage Against The Machine,60,1996-04-16,True,0.427,0.867,7,-9.077,1,0.00535,0.000846,0.0785,0.56,170.256,320627,4
6,1sGaMnUDYtJ9NMeN7NGfoY,So Hard Done By,The Tragically Hip,48,1994-09-09,False,0.67,0.38,0,-11.539,1,0.00963,0.0185,0.114,0.845,122.988,208733,4
7,4kssUyhfGSWhDQ94Xii10x,Love Do What It Do (feat. Darius Rucker),Darius Rucker,3,2017-02-15,False,0.474,0.881,9,-6.531,1,0.135,8.99e-05,0.0664,0.738,162.132,222307,4
8,7wjrb2vIbPKvCmfEEga1sO,Long Way Down,The Steeldrivers,48,2015-01-01,False,0.515,0.682,2,-7.587,1,0.334,1.77e-06,0.147,0.443,90.763,225147,4
9,5eMBURy3UhFJtDhOTWqkNV,Eleanor Rigby,Soulive,35,2010-09-14,False,0.38,0.46,0,-12.332,1,0.617,0.928,0.134,0.406,160.222,259973,4
10,6THh5CL5PYf7OqOq9pTqNb,Ground On Down,Ben Harper,45,1995-01-01,False,0.521,0.811,8,-6.162,1,0.31,0.0958,0.145,0.537,170.559,293960,4
11,2UaSVDVtUkGkDhvh6vXWDp,Glory Be,R.L. Burnside,18,2004-08-17,True,0.75,0.707,2,-7.061,1,0.0201,0.138,0.19,0.729,89.961,277773,4
12,6DdTte07spm10bOPJrmDuZ,Loot My Body,Man Man,36,2013-09-10,False,0.757,0.824,10,-3.497,0,0.299,2.3e-05,0.0313,0.876,95.028,205760,4
13,2SSIxEfzxsY6aV4RQr3XgV,Fort Hood,Mike Doughty,13,2008-01-01,False,0.631,0.719,5,-6.816,1,0.0536,2e-06,0.255,0.607,110.963,192613,4
14,7eaQpdFreK9704llfMicbm,All Fall Down,Thornley,31,2009-02-10,False,0.512,0.885,3,-8.008,0,0.375,0.0769,0.178,0.759,92.019,245120,4
15,6F3SOfFfR02ZNWVo7HqKnl,Valhulla,Strangefolk,27,1997,False,0.539,0.672,5,-7.822,0,0.0502,0.000369,0.121,0.842,122.914,331533,4
16,0tOFsSxBw0NjGQ8USId3bS,Lessons,Ha Ha Tonka,30,2013-09-24,False,0.577,0.529,4,-6.884,0,0.0114,0.0795,0.0898,0.249,113.032,305747,4
17,1M1wqGG7FYPlHVFWOZloJR,Rings,Aesop Rock,49,2016-04-29,False,0.807,0.853,1,-5.404,1,0.0476,0.000895,0.767,0.775,127.935,227387,4
18,3qaO2Ko1b0bBisqNLU1e1s,Freak Flag,Here Come The Mummies,0,2010-09-01,False,0.651,0.901,1,-3.393,1,0.0355,0.0,0.374,0.83,109.968,199549,4
19,7sydeO8cH2pLPkF5gF0Q1h,Magick,Ryan Adams & The Cardinals,40,2008-01-01,False,0.42,0.778,11,-5.314,0,0.0708,6.45e-06,0.272,0.668,121.627,137787,4
20,7M0sDlChvalXXbuS5ITb18,Hipster Shakes,Black Pistol Fire,51,2014-04-01,False,0.351,0.908,0,-4.807,1,0.053,0.0,0.133,0.583,87.856,170500,4
21,1nxj9buFeDBLbAZ076qV6l,Cosmic Highway,The Les Claypool Frog Brigade,39,2002-09-24,False,0.398,0.699,2,-6.3,1,0.0844,0.185,0.128,0.612,162.841,434333,4
22,6o2bWjMfbFwCwIkfnxucgT,Cowboys Do More Dope - Album Version (Edited),Rebel Meets Rebel,34,2006-05-02,False,0.455,0.909,11,-3.161,0,0.0113,0.0108,0.352,0.413,98.699,288880,4
23,1HYSx5lRd13v49OheYJdC3,Turn It Up!,Sully Erna,36,2016-09-30,False,0.52,0.62,6,-7.065,1,0.0163,4.87e-06,0.0965,0.709,137.775,295643,4
