,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,2hKQZX6MyNEYo3eX2kPAxd,Old Number Seven,The Devil Makes Three,53,2002,False,0.549,0.426,11,-7.59,1,0.197,0.0,0.104,0.904,145.256,200720,4
1,1RLgJiTviV219SVvUsk6Lv,Whatever Blows Your Hair Back,Hey Steve,36,2017-09-08,False,0.93,0.445,7,-7.992,1,0.279,0.0777,0.107,0.912,129.951,196023,4
2,0LFApEa4w83A7p8uFZbDxY,Sick Of You,CAKE,43,2011,False,0.663,0.548,4,-8.872,1,0.0257,0.000518,0.626,0.829,120.217,193680,4
3,1w1yGyyoPN4WICwegn0SRn,24 Minutes in Brussels,Luna,24,1995-08-08,False,0.558,0.428,7,-10.579,1,0.469,0.833,0.0877,0.327,94.124,518394,4
4,3KTlO9t6Hfp4NbWW3924Nr,Working Poor,Fantastic Negrito,2,2016-09-07,True,0.769,0.661,4,-7.679,0,0.0551,0.000516,0.121,0.512,83.492,240720,4
5,2Fka5bMBcXzrrUHaJjpqGq,Black Magic,Band Of Skulls,42,2016-05-27,False,0.428,0.966,7,-2.207,1,0.00783,0.000167,0.0719,0.505,166.06,168937,4
6,7tDvOE8AHJMsPbItsrdCki,Rosie,The String Cheese Incident,43,2014-04-29,False,0.662,0.88,1,-5.828,1,0.00268,0.628,0.101,0.903,119.998,351440,4
7,4az5pchkq5BEmJTB7fpbxU,Trouble,Hamish Anderson,34,2016-10-21,False,0.586,0.783,4,-6.887,1,0.124,0.137,0.164,0.889,142.066,247702,4
8,0Dh2zpcT9fPubuavEsS8nn,Don't Do It,Kitchen Dwellers,46,2018-11-30,False,0.45,0.461,0,-13.346,1,0.584,0.0698,0.0748,0.897,186.379,211855,4
9,50vZQAAazZQ2E4O2y7wJ6X,Falcon,Charlie Parr,32,2015-04-28,False,0.565,0.715,4,-6.563,1,0.627,0.00385,0.15,0.684,115.472,299987,4
10,1DZFdOaZiYOVZvDaN9ZJaE,Soul Of A Man,Ramblin' Jack Elliott,30,2009-04-07,False,0.482,0.265,8,-10.547,1,0.372,4.94e-05,0.107,0.214,127.819,255187,4
11,7axsTK0FeRhteTcp88Zd3m,Three Legged Dog,Firewater,22,2008-04-04,False,0.707,0.813,1,-7.625,0,0.018,1.08e-05,0.36,0.928,101.562,212213,4
12,3vqHyDSIVM1lD9k0t1izXl,Sharks - 2018 Remaster,Morphine,24,1995,True,0.538,0.5,7,-11.57,1,0.282,0.000562,0.237,0.548,108.967,141809,4
13,6uz1sc9dC2x1xqHM8HfRor,I'm Gone,Graveyard Train,40,2012-05-11,False,0.569,0.534,0,-7.418,1,0.00922,0.00152,0.115,0.624,114.01,201053,4
