,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,2TULXCsJHstXRonADvuTjR,Blew Out The Walls,ALO,33,2012-01-01,False,0.708,0.603,10,-8.125,1,0.0995,0.00438,0.148,0.696,102.056,364160,4
1,1BOH9Tv52qRLNJNaAVkVmZ,Thin Line,honeyhoney,35,2011,False,0.519,0.847,4,-8.269,0,0.29,1.03e-05,0.0892,0.324,143.651,286013,4
2,4gjGoUooqRnpGvYZmtJOId,On Our Own,The Suitcase Junket,25,2016-03-04,False,0.509,0.504,1,-6.789,1,0.351,0.15,0.31,0.327,104.755,161320,4
3,0teaRs61OemufYS6rzYrAT,Nirvana The Buffalo,Toubab Krewe,17,2010-10-15,False,0.313,0.884,7,-7.535,1,0.000432,0.948,0.495,0.539,161.13,406760,4
4,53bT8gPRaozzZ0p3EiF9c5,Aunt Betty,Middle Class Rut,40,2013-06-21,True,0.383,0.974,2,-5.178,0,0.00038,0.24,0.323,0.171,156.651,263493,4
5,21F39lpBdWHu5aRy68V8xj,American Music,Violent Femmes,53,1991-04-30,False,0.541,0.704,0,-7.436,1,0.086,3.32e-05,0.114,0.794,133.914,230573,4
6,1qdY3Pb1CbNU6qDNuJ8tCH,Good Stuff,TK & The Holy Know-Nothings,30,2019-05-24,False,0.564,0.722,9,-7.348,1,0.494,0.000114,0.187,0.783,112.634,263973,4
7,4yYaokH8Owb9bBq84Eba57,Dizz Knee Land,Dada,45,1992-01-01,False,0.58,0.718,2,-9.035,1,0.0113,0.00102,0.0815,0.462,102.734,246533,4
8,5WGAisHpVDZ3NuC4YntRDA,Same,Matthew Logan Vasquez,33,2017-04-21,False,0.536,0.862,1,-7.449,1,0.000102,0.404,0.0829,0.89,109.983,272707,4
9,3GVFqgx0rjNzcSktMubpdM,Tool No. 4 (Forty Six & 2),UltraRock,32,2015-10-04,False,0.401,0.483,0,-12.401,1,8.03e-05,0.854,0.239,0.417,161.984,358519,4
10,4UjNxc1ejlxlWvMTEZgp8q,Walk Down the River,The Mallett Brothers Band,0,2010-07-10,False,0.485,0.788,8,-10.283,1,0.102,0.00476,0.325,0.956,166.719,221987,4
11,31a7XVstgsYNLXSWCVBVGt,Little More Time,ZOX,37,2005-08-23,False,0.691,0.745,7,-6.504,1,0.253,0.0251,0.0623,0.944,119.934,246133,4
12,7c1Dar0pIAW7w5TzaGjt9t,Jane Says,Jane's Addiction,68,1988-08-23,False,0.402,0.597,2,-9.258,1,0.0385,2.09e-06,0.109,0.496,81.806,287000,4
13,3Xn7SFjB5cLAQPKsVIBc2q,Yin Yang,USS (Ubiquitous Synergy Seeker),39,2015-10-30,False,0.427,0.892,8,-5.592,0,0.0165,0.0,0.263,0.751,170.039,190213,4
14,2zy6nNBPBgAmwXdSNLb9n7,This Disorder,The Features,39,2013-05-14,False,0.886,0.383,1,-7.547,0,0.0274,0.0195,0.0868,0.706,113.954,186640,4
15,4wm8xhwHwtunQImSVWvDg3,Rain,Josh Todd & The Conflict,34,2017-09-15,True,0.644,0.736,9,-6.521,1,0.0209,2.89e-05,0.0768,0.886,139.942,226730,4
16,525ig7YIkCXy8waKTZbfjW,Going to California,The Lil Smokies,31,2019-01-11,False,0.268,0.504,2,-8.654,1,0.0361,0.031,0.0868,0.254,168.518,258605,4
