,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,21CVUn10FKOOMQDIU4rBvk,"Austin, TX Blues",Blake Rules,39,2017-06-30,True,0.764,0.308,2,-15.278,1,0.718,0.000335,0.118,0.387,114.864,158609,4
1,1ACVyeF7xnVT1eg1FZn1ia,What It Dew,Grieves,0,2017-08-25,True,0.772,0.64,9,-7.403,1,0.000524,3.88e-06,0.119,0.402,131.845,214893,4
2,65nzNgQOFEE8gmp5AmBrjW,Dance All Night,Lily Fangz,45,2015-11-10,False,0.739,0.623,7,-9.405,1,0.755,1.1e-06,0.189,0.612,96.003,213627,4
3,5XS17WKzCivfD3aaK6Vuet,Springwater,Birdcloud,41,2016-10-04,True,0.684,0.584,9,-5.309,1,0.825,0.0,0.236,0.749,131.784,110533,4
4,4N3uyBW6gxMcnWPY8YMctM,So What’cha Want,The Record Company,41,2020-04-03,False,0.52,0.855,11,-6.936,0,0.00716,0.0,0.187,0.803,170.437,211569,4
5,2qE8p0yUsjsTUB7BpajzcB,Too Low To Get High,Kalu & The Electric Joint,35,2017-12-08,False,0.564,0.543,1,-8.141,0,0.0342,0.0558,0.0914,0.336,87.995,287893,4
6,615XzGXe72YUjagvkMmEFi,Fast Lane,Shrub,51,2013-09-23,False,0.838,0.605,5,-8.389,1,0.027,0.00026,0.0684,0.416,92.984,254507,4
7,2PHHhBFwtWfnv0CzCZmXWJ,Mirage a Trois,Jeff Franca,37,2019-06-11,False,0.792,0.49,2,-8.033,1,0.0148,0.00772,0.109,0.427,96.13,312410,4
8,2qHCk4qCG3HYnhABeMXfaS,Paper Planes,Street Sweeper Social Club,33,2010-07-27,False,0.68,0.851,2,-3.526,1,0.0187,0.0,0.164,0.6,91.084,175333,4
9,00lnh0V5FU2N31e3hRLDrM,Cosmic Cowboy,Susto,0,2017-01-01,True,0.43,0.529,0,-8.971,1,0.276,0.0298,0.118,0.515,177.902,170160,4
10,5fWjCZLQUMh6DlfbpxWoKA,Don't You Stay Gone,Dani Bell and the Tarantist,30,2015-08-12,False,0.734,0.66,6,-7.94,0,0.289,0.000121,0.0901,0.341,79.988,273316,4
11,3WeuXR5JRWeQH322c4VeoW,Smile Real Big,Cbdb,39,2012-11-13,False,0.609,0.932,8,-7.958,1,0.101,0.0527,0.177,0.72,107.051,332560,4
12,7mCrhvQjyXlAcYUvLZNNnb,Born to Die Together,Anders Osborne,33,2016-07-22,False,0.417,0.457,8,-7.982,1,0.573,0.0264,0.0915,0.29,144.286,495667,4
13,6WKDUxaOXd9ldOKogfhi5u,I Ain't Hiding,Chris Robinson Brotherhood,25,2017-05-05,False,0.6,0.484,7,-10.673,1,0.629,0.00215,0.883,0.578,111.291,410040,4
14,4UmLF2TBXMz5MoscvBQXYh,Grow Back,The Happy Fits,0,2018-06-15,False,0.586,0.758,7,-4.433,1,0.188,0.0,0.0894,0.496,86.031,305440,4
15,238T0ZNKZbpp28cnqbuRYz,Inside Out - Bluegrass Rendition of Eve 6,Pickin' On Series,27,2016-04-15,False,0.612,0.467,4,-6.92,1,0.736,4.24e-06,0.134,0.701,174.913,211026,4
16,4JupJNxn2gzsCOKDaUHnqU,Bleeding White,The Avett Brothers,34,2019-10-04,False,0.46,0.781,7,-4.998,1,0.0354,0.0,0.11,0.278,119.354,216280,4
17,1qsnFSUEAepy3hxDepdUhG,Sharpshooter,Bosley,34,2011-07-21,False,0.707,0.657,0,-7.192,1,0.26,6.89e-05,0.0664,0.786,107.362,196946,4
18,6PT1dLDHk9BaVwFG74pomG,Mercury in Retrograde,Sturgill Simpson,51,2019-09-27,False,0.713,0.74,4,-5.281,1,0.0141,0.000429,0.717,0.939,125.028,271588,4
19,0a5D9yr9EV5DlcXxbTXH12,Ski and Party,Pixie and The Partygrass Boys,38,2018-06-21,False,0.553,0.655,7,-6.908,1,0.433,4.57e-05,0.102,0.444,139.962,227000,4
20,5J2jOzF2h9d4Pi6dO8xiRQ,Wake N Bake,Simplified,42,2014-05-27,False,0.612,0.704,8,-5.968,1,0.0512,0.000628,0.113,0.587,167.947,313613,4
21,43FQs7KUx1P1J7QvO6Fjhc,Still Just a Rat in a Cage,Blue Light Special,50,2016-01-25,False,0.458,0.702,10,-8.204,0,0.00248,0.334,0.118,0.666,122.451,261560,4
22,3TwC09BN2qAhZEam8Rclky,75 and Sunny,Ryan Montbleau,35,2011-09-27,False,0.538,0.641,9,-9.107,1,0.301,0.000513,0.367,0.51,109.462,448387,4
23,0wn8Vb8HZ26THkoVJfxfKl,Loner,Ekoostik Hookah,0,1994-06-01,False,0.544,0.688,0,-8.593,1,0.118,0.00148,0.158,0.703,99.709,399800,4
24,5UWcIBGizE1JNnDrXC7L1Q,Bananas and Blow,Ween,50,2000-05-02,False,0.731,0.881,4,-6.746,0,0.0349,0.467,0.116,0.908,155.819,214893,4
25,5sPue8Bx43p2acFOIUJsHy,Atlantic City,The Wooks,44,2016-06-15,False,0.655,0.479,9,-9.766,1,0.771,0.0,0.157,0.674,104.974,238520,4
26,4KtLUVAbYtaIlMubn6Gcsc,The Dress,The Dudes,35,2012-04-07,False,0.632,0.863,7,-5.262,1,0.0702,0.0,0.367,0.736,117.963,157759,4
27,5z1xUrnAEXi0kKy5kDkONF,Fire on the Mountain,Daniel Donato,42,2020-08-07,False,0.525,0.681,4,-6.232,1,0.000991,0.127,0.0815,0.515,164.571,544336,4
28,4or07l14z6EHrymFXjIbUd,Tougher Than Leather,Run–D.M.C.,42,1988-09-16,False,0.606,0.902,1,-4.679,0,0.111,1.35e-05,0.278,0.931,176.944,262827,4
29,7pN6VXqfhGqxCepdsYrZdi,I Like Beer,Tom T. Hall,53,1995-11-14,False,0.528,0.425,4,-15.211,1,0.871,0.0,0.224,0.829,171.839,173840,3
