,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,6XgUGizi6BaOLFvwdPU1fO,Helicopters,Stop Light Observations,38,2015-03-10,False,0.573,0.705,9,-6.029,0,0.282,0.0,0.329,0.185,133.96,226467,4
1,57vNFNbilns66ZcLkM47Th,Satellite Man,Satellite and the Harpoonist,41,2020-06-05,False,0.556,0.473,10,-11.486,0,0.347,0.00404,0.0979,0.739,127.409,180433,4
2,3dCarMp6T3GsKCspJgeD0a,Travelling Riverside Blues (BBC Session) - Remastered,Led Zeppelin,59,1982-11-19,False,0.467,0.835,7,-7.084,1,0.0745,0.000184,0.26,0.639,91.603,311640,4
3,4TMLCsvhSCdDE2U8uU1L8C,Better 4 U,The Floozies,27,2017-09-29,False,0.674,0.719,4,-4.063,1,0.142,0.0044,0.108,0.341,86.009,223256,4
4,12FYltqpNguFpKC92M293L,Weight of This World,The Kingston Springs,37,2012-10-02,False,0.485,0.841,11,-7.223,1,0.00508,0.055,0.126,0.742,159.117,198827,4
5,6YYljGh0nSVRQD9Tu5lb0B,I Am Steve,Hey Steve,49,2020-02-21,False,0.64,0.845,6,-5.687,0,0.118,1.19e-06,0.0582,0.924,152.052,205926,4
6,0pUh9vL0brGUJcVwEQnz1V,Coconut Girl,Brother Noland,43,1990-12-01,False,0.796,0.544,9,-14.556,1,0.185,0.0,0.533,0.97,134.584,215267,4
7,0IZJYPP23E45VAz7DqE1W4,My Missy,Part One Tribe,38,2009-05-11,False,0.628,0.823,2,-4.194,0,0.124,0.00915,0.0551,0.677,131.093,224040,4
8,2344mSPPaLbvT8FLjlu1Za,We Gotta Get out of This Place,Dan Auerbach,39,2017-11-17,False,0.599,0.71,5,-7.052,1,0.188,6.9e-06,0.192,0.897,124.638,202154,4
9,4KnZRILT9z3RSzgxk7Ogsm,The Last Sunrise,¡MAYDAY!,34,2015-09-18,True,0.746,0.738,7,-5.24,1,0.0448,8.21e-06,0.161,0.551,113.955,299826,4
10,67m6HbC29qInoYmFGcKOMy,Clementine,Lincoln Durham,37,2012-01-31,False,0.631,0.335,0,-12.25,1,0.579,0.000379,0.266,0.844,75.574,202693,4
11,5ZiGostQ6fbfc40IgEFDQD,"Lead Poisoning (feat. GZA, RZA & Herobust)",RZA,12,2018-10-12,True,0.559,0.975,7,-5.464,1,0.0372,7.34e-06,0.103,0.335,88.015,245454,4
12,3HI8VyM8KCQ2Z60gusDC3a,By This Time Tomorrow (feat. Jasmin Parkin),Jasmin Parkin,25,2013-10-22,False,0.422,0.786,10,-7.275,1,0.00211,0.000166,0.343,0.34,106.552,260707,3
13,0XcGesxAP6WXOgBKlKN8UW,Hit It Hard,John Daly,41,2010-04-26,False,0.361,0.714,0,-5.039,1,0.024,0.0,0.293,0.385,180.05,214333,4
14,6wRZUhm9wFB71XwwxQkYnA,How High,Bad Rabbits,0,2016-07-22,True,0.544,0.961,4,-2.97,0,0.011,0.0,0.302,0.659,187.931,208787,4
15,1jQro0FQitSukchoIE82Fd,Mr. Brown,Styles Of Beyond,39,2003-09-09,False,0.817,0.918,1,-4.604,1,0.183,0.0,0.231,0.641,93.534,213160,4
