,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,6MB9kNDosalOSJjyVWAs3F,Make Peace and be Free,Perfect Confusion,42,2005-01-01,False,0.652,0.538,6,-6.943,1,0.0138,1.72e-05,0.0649,0.431,78.037,230880,4
1,33NMbDZTBriHbB4CCGEV57,Our Special Place,The Heavy,5,2007-10-27,False,0.692,0.797,2,-5.202,1,0.334,0.00452,0.106,0.961,194.075,217507,4
2,24obGxQaI9mRyH6WCmaLeJ,Meanwhile Back in the City,The Presidents Of The United States Of America,0,2000,False,0.587,0.813,6,-5.124,0,0.0678,0.000578,0.187,0.712,117.655,203333,4
3,30a5lVrFAhiwLtCsCXSQhQ,longwaytoneverland,Headstones,0,2013-01-01,True,0.47,0.905,2,-5.189,1,0.00191,0.661,0.243,0.483,118.24,179080,4
4,2cqt97QUUpQ2rkeCYha9k8,Pigs (Three Different Ones),Kitchen Dwellers,35,2020-06-26,True,0.402,0.773,4,-6.936,0,0.477,0.662,0.202,0.402,155.961,548640,4
5,5rmtLKzoantc82TnTVdq8E,Stray (feat. David Shaw),David Shaw,45,2017-06-23,True,0.724,0.807,0,-2.445,1,0.0308,9.28e-05,0.0708,0.684,100.898,223653,4
6,2pTyMp1KoDNsCidTg7Qm64,Easy To Be Your Lover,Tea Leaf Green,35,2011-06-07,False,0.485,0.773,0,-6.5,1,0.438,0.483,0.122,0.608,170.04,304187,4
7,7G99zf4j08p28owEOHjmSB,The Hand of the Almighty,John R. Butler,34,2003-01-01,True,0.564,0.327,7,-13.125,1,0.88,0.0,0.0964,0.752,200.183,127533,4
8,6w31SFqmdPSK8gUZ9zCQWa,Jameson & Ginger,Ballyhoo!,27,2017-03-24,False,0.557,0.939,0,-5.972,1,0.00118,0.000376,0.331,0.809,160.145,187796,4
9,7wSkLQdIlCBDUPFPkwLICU,No Diggity,The Cleverlys,22,2016-08-12,False,0.742,0.66,1,-5.558,0,0.649,0.0,0.107,0.77,90.94,351419,4
