,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,4r53Y7uKvyXCU7a9dsnb58,Troublemaker,Weezer,56,2008-01-01,False,0.652,0.74,8,-7.93,1,0.0164,0.0,0.142,0.82,131.476,164693,4
1,7fF6Af2M3vL4IUtE8cMy6G,Feel Alright,Steve Earle,55,1996-03-01,False,0.529,0.792,0,-5.482,1,0.000113,2.16e-05,0.232,0.716,119.262,176347,4
2,4v4blswIcxIfXysdpPZFgB,Medicine Man,The Band Of Heathens,46,2016-01-01,False,0.809,0.685,11,-6.161,1,0.265,3.25e-05,0.101,0.961,94.515,251643,4
3,0OynySxoDTVepVdwm0iigw,Spike,Tom Petty and the Heartbreakers,34,1985-03-26,False,0.692,0.384,2,-19.549,1,0.326,6.37e-05,0.271,0.746,153.93,212200,4
4,4OLKxDTU5803FNDuQijxX8,Low,The Cleverlys,20,2016-08-12,False,0.704,0.674,2,-5.586,0,0.439,1.07e-06,0.0985,0.703,127.038,254853,4
5,2Fpv510r6A9Bxs4yGNjhae,In Rounds,Trey Anastasio,34,2015-10-30,False,0.569,0.821,7,-8.167,1,0.051,0.0102,0.18,0.968,96.383,346533,4
6,5bsBMrJkmkC5GiuzpEyD1v,Country As Fuck,Shaman's Harvest,40,2015-04-27,True,0.444,0.954,3,-2.44,1,0.00131,0.0,0.0987,0.52,119.073,175133,4
7,4StOzBCl2nYVv8gQqnkFaX,"Chick Singer, Badass Rockin’",Ray Wylie Hubbard,41,2015-04-07,False,0.571,0.904,4,-6.463,1,0.0702,2.04e-05,0.0672,0.674,139.326,175333,4
8,5x6MLzwruLYyUiaeYct5Io,Living On The 110,Prophets Of Rage,44,2017-09-15,False,0.569,0.95,9,-5.105,1,0.000325,0.0418,0.0842,0.782,157.984,225827,4
9,0my9crW6buvH7nrQ2q0NFQ,High Country,J. Robbins,36,2015-08-21,False,0.561,0.818,8,-6.585,1,0.00321,0.000492,0.167,0.521,89.07,157400,4
10,64I2RgChTS5HWkl59Buhcc,Gray,Heartless Bastards,31,2004,False,0.4,0.829,9,-4.242,1,0.0956,0.000187,0.0424,0.434,132.994,194067,4
11,4iTx0BzrdD98FS7tJwInTn,Backwoods Rose,Ekoostik Hookah,32,1994-06-01,False,0.583,0.792,9,-10.093,1,0.178,0.0116,0.384,0.791,107.919,368293,4
12,65Rd5COEe0XYB3rL0nqkX3,Little White Lie,Sammy Hagar,32,1997-01-01,False,0.727,0.744,11,-7.431,0,0.0966,0.144,0.129,0.834,92.832,173453,4
13,25ku7lDiqKZBa1BvuYy55I,Sometimes I Worry,The Delta Saints,32,2015-08-07,False,0.418,0.721,5,-8.196,1,0.00407,0.025,0.106,0.341,138.486,227680,4
14,0lziUaJJUAZAZtGdzHhE3T,Virginia,Warren Haynes,40,2016-10-07,False,0.254,0.945,5,-5.138,1,0.102,0.21,0.251,0.684,90.443,394867,4
