,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,25UYYKAtIOLnoYajplCWzB,Strangletage,Umphrey's McGee,36,2016-11-11,False,0.542,0.837,0,-8.245,1,0.00298,0.0167,0.0459,0.708,167.986,339804,4
1,79S1a3LE42hkKDNEVhXPiO,Higher and Higher,J.J. Grey,3,2015-07-15,False,0.717,0.857,11,-5.295,0,0.0061,0.000276,0.203,0.725,124.964,251634,4
2,026jMTqOYyHRd2D5n6pWda,Stranger,Dirtwire,48,2017-12-01,False,0.774,0.828,7,-4.197,1,0.0305,0.816,0.256,0.516,108.028,185423,4
3,19R0iOVOP6vMKfCdJqNZ09,Howl,Beware Of Darkness,47,2013-05-07,False,0.229,0.888,2,-3.414,1,0.000787,0.000292,0.414,0.369,90.591,243823,4
4,2hiMLnZ2iItT3WIMxY3hAB,That Song,Big Wreck,54,2018-01-19,False,0.392,0.917,8,-5.653,1,0.000601,0.00246,0.158,0.388,139.496,304907,4
5,29dwzL1VeRaNrgIsFZESPd,My Poor Heart,The Glorious Sons,41,2017-10-27,False,0.457,0.902,9,-3.255,1,0.000245,0.000431,0.112,0.221,171.709,190140,4
6,48Xtpypr0EwjBK3BySVI9g,Gate Crashers Suck,Keller Williams,34,2004,False,0.314,0.252,5,-18.399,1,0.587,0.000803,0.171,0.418,165.248,182893,4
7,5ZYvjkRGifHV60CFpsKEdO,I'm Afraid Of Americans,BONES UK,38,2019-07-12,False,0.53,0.948,2,-3.927,1,0.000884,0.0128,0.0671,0.376,174.018,196000,4
8,2uaWEm24SEHUWlCVopjDbh,Nimble Bastard,Incubus,49,2017-04-21,False,0.492,0.931,1,-3.546,0,0.000119,0.0,0.363,0.652,179.994,219627,4
9,7KsLCoGgjP1tsGPJuvi2SX,I Hear You Calling,Gob,55,2000-10-10,True,0.564,0.861,4,-5.733,1,0.000567,0.000173,0.274,0.687,145.785,191267,4
10,5DJdojAR7YViMrMJKmKRNZ,Champion,Redlight King,31,2020-04-24,True,0.758,0.716,2,-7.646,1,0.371,0.391,0.115,0.687,110.032,180333,4
11,5yOqZ0vNhKuX0Wn1hgz8bi,Sugarfoot Rag,Junior Brown,28,1993-08-24,False,0.602,0.754,2,-10.421,1,0.521,0.861,0.365,0.768,139.531,245267,4
12,5Mu0EixZymGG5AEEqJFzju,Eleanor Rigby,Letters from the Fire,39,2014-08-19,False,0.471,0.901,0,-5.276,1,4.06e-05,0.0,0.121,0.452,133.027,170700,4
13,2TmVlVk2t6d9MoqLNasfgS,Take Me Away,Ayron Jones,47,2021-05-21,True,0.474,0.85,3,-4.439,0,9.14e-05,0.143,0.225,0.572,156.267,246933,4
14,6JsiDFQRx7GHcuf2UroSYB,Black Holes (Solid Ground),The Blue Stones,62,2018-10-26,False,0.559,0.845,11,-4.236,0,0.00757,3.66e-05,0.115,0.262,91.98,185960,4
15,0vFA05Ogbbx9MIMiI2ez17,Line of Blood,Ty Stone,34,2011-01-21,True,0.408,0.989,9,-2.257,1,0.0697,0.00675,0.161,0.431,170.265,229853,4
16,5y75sikLQlyF4GrFw9XVYs,Blacktooth Grin,Whiskeydick,33,2014-12-09,True,0.461,0.426,4,-7.585,1,0.719,0.0348,0.348,0.316,104.527,239800,4
17,1ri1yRaL0oxTqWUHUo9HU5,The Martian Boogie,Brownsville Station,31,1977,False,0.479,0.803,2,-9.37,1,0.201,1.39e-05,0.198,0.326,92.105,418022,4
18,26sQR1K5m5RGThDKXzlY8R,Black Capricorn Day,Jamiroquai,48,1999-06-08,False,0.696,0.821,11,-6.928,0,0.227,0.00142,0.103,0.851,93.037,341560,4
19,6gw7wvsEqHAihATnECGJBN,Pride,Manchester Orchestra,40,2009-04-21,False,0.287,0.603,8,-6.393,1,0.000769,0.000361,0.0778,0.234,127.148,347600,4
