,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,2Jzw4ARk7ssRbjMDzA03kg,Grand Canyon,little hurricane,11,2014,False,0.444,0.599,8,-9.049,1,0.0412,0.00348,0.0962,0.476,185.347,248693,4
1,2UZNwaeRPRIOWN38t55z8I,Beggar's Guild,Roadkill Ghost Choir,44,2012-09-25,False,0.469,0.782,4,-8.144,0,0.236,0.00193,0.349,0.103,97.523,294493,4
2,2UN32K2YT4q9WcrO88Sv5H,Boone,The Marcus King Band,26,2015,False,0.35,0.752,7,-7.79,0,0.00081,0.00412,0.358,0.498,169.864,329480,4
3,1rEkUEBFYEtqDLYaTuElsx,Wow,Beck,53,2017-10-13,False,0.627,0.643,10,-6.086,0,0.0135,0.0154,0.111,0.466,92.006,222335,4
4,2nww8CKg1BqCh6Eyr6sr6m,Conversation With The Devil,Ray Wylie Hubbard,53,1999-07-20,False,0.672,0.435,7,-9.043,1,0.678,0.0,0.177,0.619,111.927,294053,4
5,5a0zfY27mdOdvjwypqVVhT,Run-down Neighborhood,Lindi Ortega,37,2015-08-07,False,0.531,0.868,2,-5.231,1,0.12,0.0,0.32,0.912,96.139,186773,4
6,57zbKjF1kFoujYu4nwsDqI,All I'm Asking,The Band Of Heathens,11,2016,False,0.502,0.48,9,-7.467,1,0.164,0.000964,0.0843,0.585,122.06,230587,4
7,2aOKYYWb44KqWdaHrkcNXM,No Hurry,Terra Lightfoot,33,2015-04-07,False,0.579,0.65,4,-5.208,1,0.00206,1.28e-05,0.218,0.764,100.047,211813,4
8,0odAsYLdJNFfuRNXHQsh8G,Hacienda Motel,Pickwick,29,2013-03-12,False,0.576,0.766,11,-5.975,1,0.104,0.000556,0.07,0.688,93.454,229507,4
9,6R7WSg60Y9BFoBOQirOYPm,Clap Your Hands,Jessy Wilson,27,2019-05-03,False,0.541,0.751,0,-6.871,1,0.00849,5.84e-05,0.112,0.644,149.897,203486,4
10,7J4PxDMTZ43MPZjjC1CrEe,Minds Awake,Rumspringa,0,2008-01-01,False,0.556,0.614,8,-8.577,0,0.034,0.0192,0.0778,0.54,73.006,190173,4
11,7H46pXQwIub2Umf01wc1Fa,Black and Blue,The Harpoonist & the Axe Murderer,20,2014,False,0.533,0.781,5,-4.196,1,0.335,0.00251,0.121,0.711,174.087,212280,4
12,0DBYW9lHjTTz55gIt63IB9,Might As Well Get Stoned,Chris Stapleton,61,2015-05-04,False,0.569,0.571,2,-8.393,1,0.146,0.0304,0.155,0.635,121.698,277067,4
13,5qfPr1jisW3bGULZd5UXtf,Blood on Your Bootheels,Caroline Rose,40,2014-08-19,False,0.66,0.635,0,-7.291,1,0.144,0.0,0.0932,0.86,160.176,195320,4
14,5ONb0fTAqTygOmGfLHqi28,Crabbuckit,K-OS,45,2007-07-17,False,0.655,0.687,8,-6.62,1,0.0177,0.00969,0.437,0.726,94.763,246640,4
15,6T0Nh56rt7qHHaG6tAcGiz,T-Shirt,The Beaches,52,2017-10-13,False,0.571,0.793,4,-5.104,1,0.00232,0.00237,0.362,0.589,113.987,186373,4
16,25TIFtAJFY5AO0pNEcuPRe,Little Wing,South Austin Jug Band,36,2003-08-15,False,0.691,0.304,4,-11.737,0,0.748,0.0305,0.139,0.273,116.033,375027,4
17,01R3c3NRdhVN4E5iZlTSGV,The Rest of My Life,Sloan,48,2003,False,0.59,0.722,4,-5.783,1,0.00052,9.28e-06,0.0712,0.67,116.035,166645,4
18,7fnpwvX0Ezw1QcBOfo7Mzu,Step out into the Light,Matisyahu,34,2017-05-19,False,0.486,0.621,4,-7.649,0,0.398,0.00403,0.0777,0.362,170.066,468280,4
19,0zRnho1YgX5TSWDAxGcxBW,White Lightning,The Cadillac Three,56,2016-08-04,False,0.419,0.744,7,-4.304,1,0.108,0.0,0.168,0.332,136.772,178587,4
20,7aXK1UkGw6bDc2zr4YUpdJ,Hard-Core Troubadour,Steve Earle,49,1996-03-01,False,0.467,0.915,7,-4.441,1,0.00468,0.0,0.0756,0.85,140.185,161053,4
21,2kzkl3XeRkUKYFJwuiWifR,Casino Queen - 2017 Remaster,Wilco,35,1995,False,0.576,0.962,0,-3.257,1,0.00683,8.51e-05,0.637,0.805,126.387,164813,4
22,1mdJr2ztKV7xjWXOETrTrq,Colorful,Rocco DeLuca and The Burden,4,2006-01-01,False,0.516,0.919,9,-4.338,1,0.0132,7.49e-05,0.115,0.24,97.021,185707,4
23,0EjUR5qLuMMilc7bFbrzaa,Say Hello Sometime,Bronze Radio Return,33,2015-10-16,False,0.643,0.839,5,-4.413,1,0.104,7.03e-06,0.646,0.765,109.975,214813,4
24,3TldoYSJPITuyrYMINQZvu,Yellow Brick Road,Raine Maida,37,2007-11-13,False,0.64,0.804,2,-5.618,1,0.406,3.03e-06,0.318,0.671,82.026,187693,4
