,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,4zD13A370cQQIkxQxa17Gp,Sad Clint Eastwood,Umphrey's McGee,43,2016-11-11,False,0.71,0.826,2,-6.963,1,0.00269,0.00507,0.0687,0.491,92.989,263020,4
1,7sQlYW2PiPXKHU752NZmfY,The Dog Is Mine,K-OS,30,2012-01-01,False,0.797,0.69,8,-4.257,0,0.315,0.0,0.332,0.73,117.002,238525,4
2,2LPPD44Hy0AoX4wONP4Fdn,Doobie In My Pocket,Keller Williams,44,2009-08-04,False,0.918,0.753,7,-6.375,1,0.0804,0.0,0.16,0.859,113.985,212333,4
3,4WeeCdOInoH5HyO8xcxiAt,Them Shoes,Patrick Sweany,30,2007,False,0.403,0.394,0,-8.368,1,0.426,0.0133,0.135,0.471,81.675,348707,4
4,3NyovXfcpc8PDWWKH7xEDs,S.O.S. (Sawed Off Shotgun),The Glorious Sons,59,2017-10-27,True,0.568,0.961,9,-2.182,1,0.00428,0.0,0.138,0.924,148.126,195173,4
5,5AXMEvIxIF2a8mV8RGDc3m,Bittersweet,Galactic,38,2003,False,0.628,0.903,2,-5.779,1,0.0121,0.0407,0.144,0.517,165.933,208800,4
6,0m6vWUiWHjXuPsG1ERtnkE,Goon Squad,Ripe,45,2015-07-27,False,0.806,0.793,8,-7.162,1,0.0395,0.000281,0.0507,0.826,115.954,316743,4
7,466QMr5bVL5dEjtGxgaXyC,Banditos,The Refreshments,53,1996-01-01,False,0.57,0.877,9,-6.786,1,0.0196,5.22e-06,0.191,0.671,147.062,257200,4
8,15aI8KSQ3cibOiOtIaO1dm,Struttin,Dirtwire,35,2017-03-11,False,0.796,0.811,7,-4.748,1,0.348,0.056,0.0813,0.465,95.069,166767,4
9,491sOFchcmG2SNFxQgNKIh,Here for the Beer,The Sloppy Boys,32,2018-06-19,True,0.483,0.481,2,-10.361,1,0.204,0.0,0.0867,0.594,179.363,321170,4
10,5rvQ0TJSKa7YWnaqYlTdeH,Don't Tread on Me,Kai Straw,37,2016-04-12,True,0.78,0.514,1,-9.194,1,0.216,5.27e-06,0.106,0.598,100.952,268515,4
11,0LaXUQk4ES57NyHj6zHfhh,Victim,Mike Gordon,29,2017-09-15,False,0.717,0.718,7,-8.096,1,0.224,0.047,0.404,0.66,85.357,217627,4
12,6YSF0u64K0xreRh1uOJuPw,88 Lines about 44 Women,The Nails,43,1984,False,0.799,0.716,2,-9.224,1,0.0414,0.0295,0.0872,0.975,148.692,296640,4
13,31prZotiPV46jh06xCTop4,Kitty Chaser (Explosions),Aqueous,31,2014-10-21,False,0.297,0.771,0,-6.729,1,0.0122,0.0209,0.685,0.615,170.406,579373,4
