,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,7JOizhmt3HlBgQyJEa0AgK,Short Change Hero,The Heavy,63,2009-10-05,False,0.68,0.64,1,-6.691,0,0.29,0.00593,0.124,0.738,105.981,322267,4
1,5i1LjLz6Rj3rti0V4pEgEl,Jumping At the Shadows,Mo Lowda & the Humble,32,2013-09-10,False,0.331,0.677,9,-8.806,1,0.229,0.000968,0.0947,0.387,153.929,334667,4
2,2DyWcwXjKNkKIZzRmqAfcT,Cubically Contained,Headstones,39,1996-06-15,True,0.578,0.621,8,-9.184,1,0.00561,0.00485,0.214,0.354,99.431,276640,4
3,5JOTmHkB0ikn7SDN9ZGO3m,The Whip,Dirtwire,38,2017-03-11,False,0.635,0.917,3,-4.231,1,0.441,0.788,0.115,0.358,90.045,261214,4
4,6nRanaVsV7BxZvPDFQ3vQn,Nightlight,Silversun Pickups,3,2015,False,0.601,0.86,11,-5.633,0,0.103,0.648,0.116,0.419,126.0,292293,4
5,4236yFIkzAwrNhwb9hZzqY,Never and Always,The Wood Brothers,34,2015-10-02,False,0.591,0.452,9,-7.648,1,0.326,0.0,0.113,0.653,146.019,236253,4
6,3svBKSy1pru9EEvnRrNqzf,Warning,Incubus,59,2001-10-23,False,0.504,0.522,4,-8.297,1,0.00143,0.000236,0.0958,0.222,81.047,278733,4
7,0LwMN4xpw0im4GTxDykZVz,Down to the Well,Hard Working Americans,36,2014-01-21,False,0.651,0.329,2,-11.342,1,0.581,0.000844,0.072,0.429,104.978,256173,4
8,53angxQY7FI0qeGXwt98eu,Ox Blood,Plague Vendor,37,2016-03-25,False,0.597,0.511,2,-4.604,1,0.00241,0.839,0.152,0.321,91.982,157800,4
9,1Fx2xsBMTwd8aHETKE2mOn,If the River Was Whiskey,Spin Doctors,33,2013-04-30,False,0.425,0.862,11,-5.901,1,0.217,0.000856,0.208,0.962,197.515,197267,4
10,47LDANhZK5lC4KRfxg2y5R,Wide Awake,The Werks,33,2017-03-17,False,0.5,0.906,8,-5.051,0,0.0295,6.29e-05,0.348,0.556,80.993,250113,4
11,1pWteqawoaGuNc1UzScstI,"Bar, Guitar and a Honky Tonk Crowd",Whiskey Myers,64,2011-04-26,False,0.605,0.651,0,-5.672,1,0.0161,0.000294,0.188,0.61,89.991,197493,4
12,05rbTsgovBYa0JIund4MrS,Tearin' It Up,Gramatik,42,2009-12-09,False,0.843,0.889,9,-4.385,0,0.0965,0.115,0.0389,0.556,106.938,256438,4
13,7geL2YhrXDr9tFjoNJMaSZ,Possum Kingdom,Toadies,51,2015-09-18,False,0.564,0.654,11,-7.507,0,0.0742,0.148,0.131,0.446,181.081,354493,4
14,4OSWIup9gKCkIdVvdkLEOE,Mercy,Ayron Jones,46,2021-05-21,False,0.237,0.946,10,-4.056,0,0.000149,0.000745,0.167,0.284,159.262,205831,4
15,6EFULiQESbQXrZH9eT6mnT,Heard The World,O.A.R.,44,2005-10-04,False,0.531,0.747,9,-3.621,0,0.025,0.0,0.334,0.443,136.044,301053,4
16,32nbCYpbE2XhXTNiXsXV9o,Top Notch,Manchester Orchestra,36,2013-01-01,False,0.52,0.63,6,-5.924,1,0.208,2.64e-05,0.237,0.571,130.111,202067,4
17,6R1dihbw4VvEeHR2znB0Kn,Borderline,Buckcherry,33,1999-01-01,False,0.693,0.554,9,-6.519,1,0.0054,0.0667,0.133,0.639,97.943,266827,4
18,4qnJaf8YFqNdFnyBstearG,Need You Tonight,Welshly Arms,38,2015-05-05,False,0.467,0.38,0,-10.223,0,0.0215,0.508,0.0818,0.227,157.971,274723,4
19,3ersLQzdDjWnrWuNciY3li,Boneshaker,Redlight King,44,2015-06-09,True,0.587,0.845,7,-5.237,1,0.00274,9.68e-05,0.0982,0.404,84.98,198480,4
20,4wt2PBgqXZbvRiWSHDc4O4,The Ride,David Allan Coe,67,1983-04-01,False,0.668,0.429,5,-12.365,1,0.241,0.0,0.129,0.531,83.504,190133,4
21,1pLA7dIHRkWZgkI6VskkML,Corner Painter,Tal Wilkenfeld,36,2019-03-15,False,0.256,0.499,11,-11.432,1,0.214,0.11,0.082,0.202,169.695,271120,3
22,7sWp37WaRYUsEg0QLjtXeM,Bread & Water,Ryan Bingham,55,2007-10-02,False,0.586,0.938,4,-5.835,1,0.0163,0.00952,0.105,0.42,113.618,247253,4
23,3IriQd8aFxMSqlaapjlCJj,Sleeping Dogs,Zakk Wylde,40,2016-04-08,False,0.494,0.761,7,-5.919,0,0.0792,0.000712,0.222,0.382,80.953,279373,4
24,03KvM5ZGtTvl1qaK73g5wN,Fuzzy,Randy Rogers Band,50,2013-01-01,False,0.48,0.607,0,-5.461,0,0.106,0.0,0.115,0.532,74.834,200307,4
25,00SwAjjCy3vrhNZTYnV23C,Money,Doom Side of the Moon,27,2017-08-04,False,0.265,0.869,10,-5.265,0,0.000522,0.0485,0.358,0.401,133.521,332622,4
26,5aNAOwr2QoRbvyRG7ZVrhf,Bad Reputation,Freedy Johnston,46,1994-06-07,False,0.608,0.677,4,-9.951,0,0.0058,0.000537,0.266,0.787,114.046,248560,4
27,0D2jPX7b8uuHfiwGms76mY,Seminole Wind,John Anderson,61,1992-02-07,False,0.62,0.566,2,-11.096,1,0.281,1.19e-06,0.127,0.357,126.94,238267,4
28,5khC1qr6WjL4r6pBNmtADD,Sinner,Whitey Morgan and the 78's,53,2008-09-12,False,0.565,0.625,7,-3.339,1,0.112,0.233,0.0521,0.521,81.983,241573,4
29,1pi2KguwgnD90fmAvwZp9B,Rooster Booster,Brain Police,37,2006,False,0.311,0.832,7,-5.139,1,2.9e-05,0.00947,0.411,0.417,153.299,266200,4
