,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,1lrm1hnqVtpXUosBa842No,Heavy Bells,J. Roddy Walston & The Business,38,2013-09-10,False,0.348,0.954,10,-3.853,1,0.182,0.0,0.104,0.674,151.24,232760,4
1,33HQYcdlMfOaqTN82Ou0AM,Android Love,Lettuce,36,2018-03-09,False,0.723,0.87,10,-3.956,0,0.0052,0.427,0.113,0.809,109.961,196364,4
2,54ARsEjoTSNclA5nOzHaux,I'm America,Cilver,46,2016-04-29,False,0.459,0.932,9,-2.251,1,0.0274,3.1e-06,0.0829,0.58,166.017,222173,4
3,0OY0jhPU37OFsl2nKvPZFV,Get Loud,STS9,28,2016-09-02,False,0.684,0.908,11,-6.242,0,0.000224,0.587,0.0896,0.389,124.004,313495,4
4,11n0RGYQTt40g5OdHaZL3A,Money,Of Mice & Men,39,2018-01-19,True,0.536,0.858,8,-4.202,1,3.78e-05,0.0345,0.174,0.419,125.029,235762,1
5,0AdDummqsyHaWshOa1gQuQ,Irish Drinking Song,Buck-O-Nine,40,1994,False,0.558,0.791,0,-9.473,1,0.0199,0.0,0.296,0.491,112.617,118053,4
6,1tUuMjAJR9vBu2vNWvlYmy,Zebra,John Butler Trio,48,2005-03-01,False,0.622,0.642,4,-6.996,1,0.124,0.0426,0.165,0.767,78.594,237560,4
7,5s5c2hMadLfWU51ARzHaFD,The Chain,Toothgrinder,34,2018-09-21,False,0.439,0.902,6,-3.904,0,0.00895,0.000668,0.273,0.563,75.884,275147,4
8,7LXCMAArc5P31wQycKPRcV,Police State,Tropidelic,35,2015-03-21,True,0.676,0.705,2,-8.458,1,0.302,2.47e-06,0.196,0.462,74.886,227667,4
9,04gp0u8vDz1iHO0KEmBQRr,Pussy King,Wheeler Walker Jr.,25,2017-06-02,True,0.666,0.87,1,-6.069,1,0.136,3.8e-05,0.209,0.847,85.804,217995,4
10,6uPUACLG1QledvvJRdIVeH,Kodachrome,Conor Oberst,2,2012-05-15,False,0.366,0.965,4,-4.609,1,0.0173,0.000385,0.103,0.75,138.297,248867,4
11,1ijYw4WWpYnq3doYaWg7mg,Voodoo Child (Slight Return),Stevie Ray Vaughan,9,1983,False,0.451,0.624,10,-11.713,0,0.000399,0.569,0.118,0.419,93.748,478533,4
12,6Tf4Yl9l6sDeENoV0STQTb,Hash Pipe,TOTO,34,2018-08-10,False,0.639,0.864,5,-5.037,1,0.0414,0.00206,0.392,0.566,126.053,205111,4
13,7HIbBLyPDrjqH3PJcwMAyX,Into the Moss,The Werks,46,2017-03-17,False,0.566,0.654,0,-5.922,1,0.0688,0.797,0.0849,0.316,76.965,227592,4
14,54NRJQt6z4NUasUt12a7oT,"Stop, I'm Already Dead",Deadboy & The Elephantmen,43,2005,False,0.502,0.625,1,-6.243,1,0.0583,0.0,0.114,0.641,115.944,139533,4
15,5UZ2YNnAzmp3BBNwlXeZRh,Waste Some Time (feat. Nappy Roots & Nic Cowan),Nic Cowan,43,2011-05-03,False,0.651,0.71,11,-7.122,0,0.0369,0.0,0.373,0.157,98.026,295813,4
16,41fQMNPgj3QnyAFJhEepKx,Standard American,Gunnar & The Grizzly Boys,46,2014-07-29,False,0.72,0.922,11,-4.827,0,0.0323,0.0,0.452,0.687,93.004,209053,4
17,4qz8PpznLcX5AtoUusIiAh,A Girl Like You,The Smithereens,53,1989-10-18,False,0.657,0.828,1,-9.344,1,0.0892,0.0,0.0575,0.908,123.799,282867,4
18,5AFxYX0RyesPjcgOHZoGeq,Mexican Girl,Jackie Greene,35,2002-11-19,False,0.612,0.676,9,-5.934,1,0.0661,0.000132,0.0782,0.665,132.013,244454,4
19,4A0Q6Htj4BzLFYUBJzo6gV,Tennessee Mountain Girl,The Rubber Knife Gang,47,2010-09-11,False,0.77,0.519,9,-8.129,1,0.848,3.64e-06,0.188,0.885,99.887,163280,4
20,6pwYi8JStPRDK7bk2qul9w,Head On (Hold On To Your Heart),Man Man,50,2013-09-10,False,0.711,0.775,1,-4.04,1,0.316,0.0,0.102,0.745,125.044,265160,4
21,0ix1Sptn3VJlPHPzyE9Frf,Porch Honky,Moccasin Creek,52,2012-11-10,False,0.827,0.577,2,-5.209,1,0.17,0.0,0.0961,0.639,81.97,272222,4
22,6NBqMK4DfBYGIzCnmSgliG,Dirty Minds,Here Come The Mummies,0,2003-01-01,False,0.603,0.832,9,-5.705,1,0.00999,0.0,0.0902,0.878,132.901,267160,4
