,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,7IEpEB1hnFW67S2FTi8eyw,Footsteps,Pop Evil,60,2015-08-21,False,0.632,0.72,2,-8.4,0,0.0143,1.57e-06,0.0696,0.749,91.965,262107,4
1,0sqv7RX28qaBIt5OLBHxFX,Right Now,Jeff Beck,28,2016-07-15,False,0.429,0.728,6,-4.468,0,0.00271,0.000103,0.104,0.307,74.961,236653,4
2,79FCUoYORpePrAP9F1xEtY,Hold Your Head Up,Mother Love Bone,25,2016-11-04,False,0.358,0.739,2,-6.306,1,0.0964,4.62e-05,0.125,0.505,97.493,312827,4
3,2jbTnXSqdqWRLHg8qvcQjx,Jesus I Was Evil,Darcy Clay,36,2002,False,0.546,0.862,11,-5.402,0,0.116,0.000129,0.28,0.566,112.797,171600,4
4,5RPKeyeJ37SJdJjfIeNapm,Boss,Bear Hands,12,2016-04-15,False,0.705,0.673,2,-6.707,1,0.0342,3.04e-06,0.258,0.391,105.944,186640,4
5,735Ge0JqNmz6hKYEB1q7vZ,Uninvited,Red Sun Rising,46,2017-03-31,False,0.518,0.636,6,-6.261,1,0.155,7.41e-05,0.101,0.253,131.949,259689,4
6,0LbmPTymuyH3lrgbmU0EdA,Paranoid Freak,The Trews,22,2008,False,0.544,0.921,9,-2.914,1,0.000506,0.0,0.13,0.24,96.009,262507,4
7,36PBE4YpFVdSsHxBqntXs9,Shine,Junkhouse,41,1997,False,0.54,0.763,2,-7.529,1,0.131,0.000979,0.1,0.792,81.995,305853,4
8,4k5q8y7J26urrLirp603xb,King Of The Mountain,Southern Culture on the Skids,30,2000-10-31,False,0.592,0.885,4,-3.274,1,0.0112,2.02e-05,0.13,0.964,139.678,252865,4
9,2zePSKWrnglU6jzwV2QK5C,Moving,John Fullbright,42,2012-05-08,False,0.52,0.674,2,-7.385,1,0.104,0.000362,0.112,0.619,143.051,306827,4
10,2oBwVBT1vZ0Jra2TIKw89U,Fruit Wolf Dance,lespecial,30,2015-11-20,False,0.43,0.485,2,-9.264,1,0.0139,0.828,0.112,0.251,150.703,517507,4
11,7soWxuLc0JR2ZrhqlxlJbT,Honeysuckle Blue,Drivin N Cryin,41,1989-01-01,False,0.427,0.664,2,-9.869,1,0.00976,0.00646,0.484,0.55,81.717,291000,4
12,5t9mhSnyktB8JtEcTKHt31,Drive My Car,Soulive,38,2010-09-14,False,0.702,0.645,9,-12.346,0,0.574,0.872,0.156,0.79,117.106,210027,4
13,7JtxkGF2zfPclFvk8Q7LHq,Nowhere To Hide,Crobot,33,2014-10-28,False,0.275,0.938,1,-4.707,1,0.0331,0.0,0.256,0.736,173.903,183318,4
14,3xEhujxDntT0FPM5VFeJaA,Back In The Day,Blues Traveler,32,2001-05-08,False,0.645,0.869,2,-4.759,1,0.0656,1.47e-05,0.318,0.625,90.765,243133,4
15,2zJON8vYOdy8rLRzz1YQo9,Don't Lose Touch,Against Me!,42,2005,True,0.603,0.594,7,-6.532,1,0.0109,5e-06,0.0727,0.628,115.201,175227,4
16,7nC1yGxjWGImX0YBc6fUOv,Random Hearts,Tom Gabel,34,2008-10-24,False,0.576,0.921,4,-3.138,1,0.142,0.000335,0.163,0.912,145.059,201533,4
17,1U7fpKJ97ru3DunK2MVbqF,Song For Sonny Liston,Mark Knopfler,42,2004-09-28,False,0.619,0.422,6,-12.112,1,0.776,0.0598,0.106,0.556,177.344,306733,4
18,3AzL0SfUohWpceHzVV1R6W,Kick Out the Jams,The Presidents Of The United States Of America,58,1995-01-01,True,0.436,0.965,11,-3.736,1,0.000172,0.786,0.0623,0.861,172.783,86267,4
19,0drR5Cjg48JqhQDzPxO6v0,Dance Upon Your Grave,The Brothers Comatose,45,2016-03-04,False,0.357,0.629,4,-6.929,0,0.0416,0.0,0.174,0.689,173.04,186707,4
20,4oUMGM2qK7t7JlgWHbFUvD,Just What I Needed,Seaway,3,2019-04-19,False,0.688,0.636,4,-3.771,1,0.000354,9.64e-05,0.0967,0.474,130.012,224090,4
21,3us0tuckYLR933rQ5yRF16,Tangled up in Blue - Bonus Track,Jerry Garcia,35,1982-11-15,False,0.697,0.718,9,-9.05,1,0.266,4.67e-06,0.0727,0.672,110.399,380413,4
22,2jZCj74RfMQlH84VKGsEyC,Soul Sister,Blue Mountain,29,1995-07-23,False,0.342,0.636,7,-9.212,1,0.0719,0.00207,0.09,0.566,159.871,295000,4
23,23Sx1586FGTwdu6Ow2LTda,Bringing on the Heartbreak,Fiend Without A Face,34,2017-08-25,False,0.209,0.907,11,-3.568,0,0.026,0.151,0.426,0.556,140.553,266053,4
24,5AYN1CP6BANmIP4nTMJWdn,Just Fine,G. Love & Special Sauce,36,2011,False,0.629,0.649,9,-4.29,1,0.0685,0.0,0.171,0.508,144.039,272853,4
25,2MN4zTUQgzsbHpD8XGpuVF,Hey Man,The Stampede,17,2018-06-14,False,0.417,0.884,11,-7.055,0,0.00495,0.0304,0.154,0.638,136.51,236973,4
26,3n3FKYskxltScdqTn6CJem,I Am the Warlock (feat. Jack Black),Jack Black,44,2004-02-10,True,0.325,0.969,5,-3.481,1,0.000175,0.022,0.074,0.316,139.255,189878,4
27,3j67kRNu2v9cp3SJ7cXdAB,Thrill Of The Kill,Early Man,32,2005-10-10,False,0.632,0.815,3,-7.088,1,0.0105,0.0146,0.086,0.577,146.17,275613,4
28,5fFg6pNYG5EgXzuEmDSx91,Bloodletting (The Vampire Song),Concrete Blonde,48,1990-09-16,False,0.561,0.897,7,-5.901,1,0.00177,0.000211,0.117,0.304,124.555,365351,4
29,1GL6Ssqbrw7Bp42FToSvx0,Sugarcane,Wide Mouth Mason,33,1999,False,0.566,0.864,9,-4.596,1,0.048,0.000305,0.112,0.912,77.908,265067,4
