,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,4NDBNZNg0F50CA6DQ7ZTaZ,Guns + Ammunition,July Talk,46,2013-01-01,False,0.68,0.783,9,-4.78,0,0.0285,0.000175,0.106,0.6,112.006,184560,4
1,121VqPiRmT245ZT2Am8iYX,Comin' Round Again,Houndmouth,35,2013-06-03,False,0.359,0.563,6,-5.437,1,0.0219,0.000321,0.0989,0.55,141.085,219800,4
2,1fXIbvI57J7DmQJNh1vHS4,Careful with That Mic...,Clutch,43,2001-03-13,False,0.498,0.754,10,-10.687,0,0.00309,0.0112,0.391,0.714,180.295,207253,4
3,5AqdEGne9bWAMPTI5UUmQY,Superman's Dead,Our Lady Peace,56,1997,False,0.247,0.869,1,-8.382,1,0.0104,8.59e-06,0.0946,0.601,175.26,255400,4
4,5fKn5fuojlhW9MnkupWW7d,Roller Derby Queen,Jim Croce,47,1973-07-01,False,0.714,0.53,4,-13.451,1,0.573,4.55e-05,0.264,0.917,125.811,211080,4
5,0gVTOC191ScBI2Frj9NQQX,Rye Whiskey,Punch Brothers,46,2010-06-11,False,0.632,0.453,7,-12.257,1,0.525,0.000448,0.143,0.461,112.069,209373,4
6,7zVZF0OgDJkFJohnlKwEpa,Amos Moses,Jerry Reed,59,1970-12-01,False,0.738,0.723,2,-10.356,1,0.4,0.00134,0.0166,0.95,105.541,139227,4
7,5PhMoMCYsNRwhelUcNk71s,Damn It Feels Good to Be a Gangsta - Mixtape Version,Geto Boys,43,2013-06-17,True,0.767,0.943,1,-2.455,1,0.0552,0.0352,0.0973,0.642,89.446,193240,4
8,1hpT3nPkBGXysyp0k12VKq,Rubber Biscuit,The Blues Brothers,35,2010-07-27,False,0.535,0.856,5,-4.852,1,0.584,0.0,0.976,0.611,140.821,180706,4
9,0ijwPaEhrzqUhtOS1JlbtG,Chewbacca,Supernova Chile,37,1994-10-11,False,0.688,0.426,11,-9.091,1,0.0519,0.00117,0.718,0.588,110.093,85000,4
10,4dCFpIPmSWi2fDQvcdp9dK,Indianapolis,The Bottle Rockets,42,1997-08-12,False,0.348,0.707,2,-6.238,1,0.00757,0.0,0.184,0.531,175.88,212000,4
11,6zVc9f1C2D7uvJ8xzXcmq3,Freakin' At the Freakers' Ball,Dr. Hook,35,1972,False,0.684,0.482,9,-9.95,1,0.377,0.0,0.0533,0.813,128.079,166400,4
12,1TRr8Pp2uOqL24fMHpJyV3,Sound of Madness,Shinedown,48,2008-06-23,False,0.328,0.939,2,-1.654,0,4.93e-05,0.0065,0.337,0.329,185.971,233987,4
13,38buCDomzeOx85MeoDJgQ7,Flowers On The Wall,Eric Heatherly,48,2000-10-03,False,0.76,0.644,1,-8.971,1,0.07,1.91e-05,0.155,0.779,99.954,209440,4
14,35VqQrwh16t58JMjdLxZDZ,Bitchin' Camaro,The Dead Milkmen,32,1985-06-01,True,0.549,0.345,0,-16.77,1,0.586,6.14e-05,0.0537,0.832,155.368,181067,4
15,2AooRRbM7svqfA9plB5J8V,J.B. Witchdance,Masters Of Reality,34,1992-01-01,False,0.668,0.708,8,-7.717,1,0.00874,0.0128,0.115,0.576,91.172,216893,4
16,6HPbHOHTPV0uNMcR4D8Au1,Jungle Love - Live,Morris Day,35,2004-06-22,False,0.611,0.919,1,-3.981,1,0.00422,4.66e-06,0.115,0.558,124.468,175840,4
17,4UJmPSJsBsIR1U0N79BU1g,Lake Of Fire,Nirvana,72,1994-11-01,False,0.541,0.618,1,-9.652,0,0.277,4.02e-05,0.413,0.68,145.464,175973,4
