,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,7wfGH3RwCjxyojHKtUzqj9,Melting Lights,Pigeons Playing Ping Pong,50,2014-07-03,False,0.614,0.697,11,-6.433,0,0.0663,0.0268,0.41,0.834,92.288,304507,4
1,1TcjyVNj42M3SVmoPzJWeN,Shake It,The Tazers,25,2016-11-08,False,0.514,0.658,0,-7.355,1,0.0136,0.204,0.0943,0.953,172.04,238762,4
2,1QesQ27kCWYTYuXJi8SApS,Wait so Long,Trampled by Turtles,32,2010-04-13,False,0.254,0.928,9,-5.885,0,0.487,1.33e-05,0.112,0.327,189.451,206400,4
3,7dig0MXt7MBeqExosATbAq,Meet Me In the City,North Mississippi Allstars,46,2013,False,0.867,0.503,8,-8.431,1,0.827,0.464,0.184,0.474,111.016,276760,4
4,2r1s0Sv3ocoTW7YPoTlEvK,You Are Everything,The Low Life,31,2003-10-31,True,0.62,0.846,2,-5.655,1,0.0694,0.0,0.115,0.72,87.343,262897,4
5,2Jo2GxwTiQ66GTAhs1TFwZ,Morning Eyes,Atlas Road Crew,46,2012-10-25,False,0.396,0.882,0,-5.815,1,0.0196,1.46e-06,0.245,0.681,205.901,195815,4
6,2s4iEuHQs4QcTiEHeQivHv,Regulators,Barrett Baber,25,2012-04-13,False,0.65,0.562,4,-8.007,0,0.469,0.0,0.1,0.76,81.561,320280,4
7,7MTYSchnlSeTCYo5NIuSYS,Believe - Moon Version,The Bravery,36,2008-01-01,False,0.313,0.958,8,-2.638,1,6.87e-05,0.0,0.221,0.524,180.012,199947,4
8,1CrulxovN7Mu4VNSLbjaFa,Moonscapes,Dangermuffin,51,2010-04-01,False,0.429,0.7,0,-9.113,0,0.703,0.0081,0.106,0.751,133.903,201253,4
9,0p9hWouI8WffCWWyYz3rjW,What Now,Waker,32,2016-08-15,False,0.616,0.76,4,-3.328,1,0.195,9.02e-06,0.104,0.727,106.009,294663,4
10,2tvBjOPuLDq66BDXMq3G0Z,A Vision Complete,Paris Monster,27,2013-07-03,False,0.694,0.713,1,-5.083,0,0.0185,0.00317,0.0738,0.311,98.981,177493,4
11,5KaQHZqbURQDTIl2DSnj2F,Grown Man,Fly Moon Royalty,22,2016-04-22,False,0.819,0.898,8,-3.706,0,0.634,0.0,0.276,0.968,107.53,224600,4
12,5qIzOwRBSU7cY3Ev89ZlVS,Candice (In the Morning),The Dip,0,2015-04-14,False,0.567,0.836,0,-6.957,1,0.354,0.698,0.0981,0.927,173.165,234920,4
13,7E5UxJ0cGdN2cKlzNBobaY,Whitehouse Road (Live),Tyler Childers,58,2018-06-29,False,0.516,0.433,0,-8.881,1,0.768,0.0,0.724,0.463,154.755,274973,4
14,3Nu0vT6akj1O1Rgoz4VqKw,(For A While) I Couldn't Play My Guitar Like a Man,FREEMAN,36,2014-07-22,False,0.814,0.431,10,-10.145,1,0.425,0.0428,0.108,0.654,134.965,286640,4
15,3TMUdD9vE4DoqDYi7VXStt,Fool's Gold,The Damn Quails,53,2011-08-16,False,0.68,0.729,7,-5.097,1,0.367,0.0,0.159,0.83,120.029,256183,4
16,4Mf9q0eadEnXoijUGqHwPS,Dear Prudence (1979) - Live,Jerry Garcia,40,2006-09-26,False,0.594,0.541,5,-9.869,1,0.26,0.00422,0.697,0.404,139.101,699933,4
