,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,5nlAKJhde77caBJIHMfDcV,Bright Lights,Gary Clark Jr.,29,2011-08-09,False,0.516,0.744,7,-1.934,0,0.00232,2.86e-06,0.112,0.441,83.619,324147,4
1,4uRmuWgpTKN1cMl76t1tYS,Man of Constant Sorrow,Charm City Devils,47,2012-07-31,False,0.416,0.876,5,-3.853,1,0.000158,0.0147,0.331,0.686,83.946,223227,4
2,6zJPiBmG7U1cmTWdZUSedW,Tarantula,Bob Schneider,34,2009-09-28,False,0.657,0.81,5,-5.184,0,0.0681,1.12e-05,0.36,0.871,109.009,248587,4
3,2dq863fgcwToMdBxaPlyyT,Hollow Life,Coast Modern,53,2017-07-28,False,0.634,0.743,8,-4.039,1,0.00298,1.96e-06,0.0442,0.243,118.937,237880,4
4,587bVBCHYW5Q2VNRLig4AS,Born On The Bayou,Creedence Clearwater Revival,69,1969-01-05,False,0.656,0.601,9,-7.734,1,0.0553,0.0667,0.0974,0.576,117.296,315200,4
5,4EtG28bl2zEehPhPsNgc8K,Night Has Turned to Day,Fantastic Negrito,41,2017-06-29,False,0.772,0.681,11,-5.146,1,0.192,0.0,0.0755,0.672,102.475,160453,4
6,6s4zZQXESbvdX2Nc5tOulD,Get High,Brandy Clark,41,2014-11-05,False,0.669,0.425,5,-9.507,1,0.439,2.45e-06,0.133,0.483,88.261,211280,4
7,06vOVdH94mIEjIgIhHdhdO,Trainwreck 1979 - Moulder Mix with in/out fades,Death From Above 1979,44,2014-09-09,False,0.522,0.934,5,-5.03,0,2.1e-05,0.00399,0.253,0.304,135.052,226693,4
8,2XdNyZ4Yw8YVfCvFaniGiI,A Little Uncanny,Conor Oberst,31,2017-03-17,False,0.458,0.891,7,-5.559,1,0.0087,6.73e-06,0.0881,0.896,144.138,296840,4
9,1XLSgZtozAK7FGk74N0jlW,Fiddle Me This,Yelawolf,39,2015-04-21,True,0.779,0.981,10,-2.702,0,0.0183,5.35e-06,0.556,0.877,136.045,225067,4
10,4h2cqlQTb8er90ztGZqJVV,Rebel,Blitzen Trapper,30,2017-11-03,False,0.615,0.712,9,-6.896,0,0.34,0.0,0.0705,0.756,86.971,198688,4
11,4WcFUZMb0wiUZBePgnpgDa,That Black Bat Licorice,Jack White,44,2014-06-10,False,0.397,0.747,4,-7.677,0,0.121,4.68e-05,0.312,0.766,110.172,230253,3
12,0y7AmsoT2lAti4onFuw2ln,Arrogance Blues,Scoundrels,34,2011-06-27,False,0.511,0.502,9,-6.618,1,0.0104,1.17e-05,0.084,0.341,104.781,245000,3
13,5Yihfvz56HKVjPJQm2uHbJ,I Love You,Said The Whale,36,2013-01-01,False,0.611,0.95,9,-4.278,1,0.0194,0.000109,0.0816,0.852,154.467,167053,4
14,0Y2yTC68S6Dy6CRO1vzVba,Born Losers,Matthew Good,37,2007-01-01,False,0.394,0.911,8,-3.974,0,0.519,0.000355,0.239,0.241,90.505,319147,4
15,26MEeaO5tkVJmOG7ZVgVap,It's Only Wednesday,Crash Kings,36,2009-01-01,False,0.401,0.779,1,-3.619,1,0.0362,5.63e-06,0.194,0.559,179.217,184040,4
16,3OsHe57toPHcaJjPt0PEKx,Railroad Track,Willy Moon,39,2013-01-01,False,0.563,0.893,9,-7.675,0,0.836,5.28e-06,0.118,0.236,85.019,145613,4
17,5NJ0s9f1IbRWJjC15bOEDx,Four Years of Chances,Margo Price,36,2016-03-25,False,0.838,0.669,5,-6.151,1,0.145,9.09e-06,0.0882,0.81,112.957,273440,4
18,2lTcjyNolq1zsDCevBAKvc,Where Will We Go,IAMDYNAMITE,40,2012-03-13,False,0.689,0.78,1,-6.1,0,0.0066,0.000489,0.33,0.366,96.397,183947,4
19,31veHFVjPZNkP9f3qM2HYn,Zombie Barricades,The Company Band,42,2009-11-10,True,0.483,0.948,4,-4.357,0,0.00101,0.000831,0.154,0.461,184.068,219560,4
