,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,2mtydMx5aKuBk22E9a8cUQ,Push + Pull,July Talk,45,2016-01-01,False,0.639,0.817,9,-4.66,1,0.000924,0.0,0.129,0.831,117.702,171467,4
1,4kB0dLT9BiYH2neZE4pHaJ,Dying Star,The Suitcase Junket,9,2016-03-04,False,0.405,0.573,1,-5.984,1,0.00574,0.0189,0.161,0.388,143.962,190747,4
2,2oztHj8LIRgBiuJWVePMp4,Runaround Sue - Live from SXSW 2015,Houndmouth,35,2015-04-28,False,0.243,0.805,2,-7.027,1,0.00625,0.00077,0.973,0.4,171.751,291488,4
3,13CNrh0Kov1lNYQpLxlluA,Cypress Gove,Clutch,18,2004,False,0.466,0.805,5,-3.715,0,0.0148,0.0,0.161,0.856,204.072,165840,4
4,45bmFncqJLSbhEbPJOphwm,Turn The Lights On,Big Sugar,44,1998-01-01,False,0.73,0.646,7,-5.457,1,0.0722,0.191,0.0899,0.926,173.927,234453,4
5,0IEhPAlPDFRy7Wzpm7NOie,I'm The Bomb,Electric Six,40,2003-05-19,False,0.671,0.742,1,-5.272,1,0.00287,0.00416,0.232,0.694,117.954,258133,4
6,3kJUF78V1W8FQ0PdngeDtV,Sympathy for the Devil - from Sons of Anarchy,Jane's Addiction,38,2012-11-16,False,0.488,0.806,7,-6.057,1,0.113,0.259,0.17,0.262,119.927,326520,4
7,59FK9uQYzunUJOLky9K4yK,Rivers Of Babylon,Sublime,55,1992-06-01,False,0.704,0.437,8,-9.976,1,0.663,0.0,0.873,0.709,113.506,149613,4
8,6WdGnAq6FFe7xUVnKMSAAb,Saint John,Cold War Kids,39,2007-05-11,False,0.485,0.913,4,-2.448,1,0.117,0.0,0.102,0.536,174.306,206880,4
9,7gpqeFJTNZMK0nmb7xaVl4,Stoned,Blackie & The Rodeo Kings,32,2003-01-01,False,0.608,0.653,10,-8.077,1,0.118,0.328,0.122,0.655,102.672,225973,4
10,1UhRQZkvbSi8lpiO9LqB6M,All My Friends,the 4onthefloor,23,2015-05-26,False,0.587,0.837,9,-3.63,1,0.0389,0.0,0.389,0.796,132.812,180698,4
11,65pWnH2dk0c9RQp2SXGHEg,Good Old Days,The Features,25,2014-10-06,False,0.57,0.656,6,-6.247,0,0.00486,0.00032,0.202,0.606,83.996,196787,4
12,3w6USSa8JTYJ8gXgqL5rys,The Sweetest Thing,JJ Grey & Mofro,57,2010-08-24,False,0.609,0.568,5,-7.925,1,0.111,0.000419,0.351,0.462,103.566,268227,4
13,7apxI2PH7Jgf2gkfDFy5DV,Quite Contrary,Parker Millsap,35,2014-02-04,False,0.599,0.47,2,-5.923,0,0.619,0.000372,0.0979,0.642,74.616,288173,4
14,36n3OdHmEJqvWl5Ut2pDtF,Little Black Backpack,Stroke 9,46,1999-01-01,False,0.316,0.778,7,-5.375,1,0.00115,0.0,0.227,0.311,120.292,223000,3
15,3MXSSHH091jK50ZL0NOVKs,Bad Attraction,Brad Sucks,40,2003-08-26,False,0.208,0.815,11,-7.248,0,0.222,0.00427,0.37,0.508,37.768,195947,3
16,0zc39XyvPtijfY17xKIOQ3,I'm Shakin',The Blasters,34,1981,False,0.707,0.407,8,-10.874,0,0.159,0.0,0.0794,0.801,150.99,141187,4
17,4dTJozw3qSQB7LffOBbvOI,Brainless,The Urge,32,1996-08-20,False,0.521,0.976,9,-5.098,1,0.011,1.77e-05,0.215,0.435,112.649,156400,4
18,6DiPkm7C3LD9XsJWTGPFgv,Three Little Pigs,Green Jelly,52,1993-02-25,False,0.449,0.95,7,-4.978,1,0.0115,3.66e-05,0.514,0.339,144.469,353640,4
19,4AHU8QRdwCUWxPC53cw4Hh,Whole Wide World,Wreckless Eric,51,1978-06-01,False,0.752,0.54,5,-8.986,1,0.561,0.000155,0.0919,0.882,114.217,172733,4
20,6JAGNA8nEhp6FHQlS1LzGt,Sexy Socialite,Chromeo,32,2014-05-12,False,0.804,0.708,10,-5.099,0,0.108,0.0636,0.0528,0.966,141.996,336160,4
21,60xc3fnob8DL9NkGFmJxyv,I'll Fly Away,Flatfoot 56,29,2012-07-31,False,0.52,0.937,10,-4.743,1,0.00366,3.99e-06,0.337,0.841,145.988,166360,4
22,750KcuaMGnnfxyYP0zf2eP,Holy Roller (Hallelujah),Portugal. The Man,42,2013-05-31,False,0.43,0.64,9,-6.797,1,0.00293,0.223,0.178,0.305,164.96,201440,4
23,221E835scM48TPXDIkC4l1,Albert,Eddie Japan,30,2015-05-19,False,0.253,0.778,7,-6.519,0,0.122,0.0079,0.192,0.462,167.568,249240,4
24,3xbxpWicMrEJWwNhgvMjp6,Cut the Cake - Single Edit,Average White Band,42,1975-06-24,False,0.807,0.632,7,-11.925,1,0.284,0.668,0.0364,0.964,108.622,247973,4
25,2Zhx7dXWjCaadMuz76EJCK,Grind,Down With Webster,24,2011-01-01,False,0.488,0.794,5,-4.097,1,0.0154,0.0,0.298,0.592,80.035,261973,4
26,5MULrWFzSRL5FKVgLWxwJm,Ace of Spades,Lisa LeBlanc,31,2016-09-30,False,0.373,0.912,4,-5.261,0,0.0156,1.4e-05,0.313,0.556,149.726,155169,4
27,5IP1c6DNlnZLJwldkVgAtX,Go,Valley Lodge,48,2013-09-03,False,0.543,0.987,1,-3.998,1,0.0743,0.637,0.295,0.835,152.979,227881,4
28,6LvMKoA7E62Z2DHJI65koP,MF,AWOLNATION,39,2021-03-15,True,0.703,0.896,2,-4.684,1,0.00125,0.0616,0.786,0.593,108.029,197733,4
29,43AZqEOln2jAIvuYYUBy2l,Swamp - 2005 Remaster,Talking Heads,47,1983-05-31,False,0.898,0.579,4,-9.217,0,0.0928,0.0938,0.185,0.767,116.506,313000,4
