,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,6sRkHPQBlJiwsj2ekw7L34,Bitch Better Have My Money,Shinyribs,40,2020-11-27,True,0.762,0.757,2,-5.3,0,0.305,0.138,0.14,0.963,115.465,233600,4
1,2CRkTh6Qlj5Rzj5Wiqhx2V,Paint My Face,The Devil Makes Three,55,2018-08-24,False,0.718,0.744,8,-5.991,0,0.194,0.0,0.299,0.84,112.001,203227,4
2,6WwTSU6qlXMCGCUbRBy4Nc,Not Fucking Around,Big D and the Kids Table,0,2009-01-01,True,0.748,0.848,0,-5.797,1,0.0617,0.0,0.232,0.931,105.009,214133,4
3,2N4DwqxLsZdYQNZmCVPpG6,Two Hits and the Joint Turned Brown,Yonder Mountain String Band,44,2002-08-20,False,0.675,0.63,2,-8.582,1,0.668,3.61e-05,0.163,0.779,87.664,218040,4
4,6ryR3q7HbJr0d9C9xz0kdV,I Hope I'm Stoned (When Jesus Takes Me Home) [feat. Old Crow Medicine Show],Old Crow Medicine Show,47,2019-09-06,False,0.541,0.474,8,-6.758,1,0.805,1.54e-06,0.0989,0.557,98.355,233787,4
5,71PqmwIVOpmXKZBwu1QH5Q,High to Low,Brent Cowles,43,2019-10-18,False,0.87,0.407,9,-9.061,1,0.0331,0.000824,0.069,0.903,94.431,185257,4
6,4CE87dn3A0PIln5HKfqo55,For What It’s Worth - Acoustic,Dirty Heads,43,2020-11-20,False,0.566,0.679,9,-6.824,1,0.11,0.00182,0.209,0.202,99.444,174641,4
7,2z963t28cuXRbdnMVZAeRS,Pour Decisions,The Real McKenzies,33,2010-06-21,False,0.259,0.787,10,-5.364,1,0.0799,0.0,0.634,0.772,172.172,175747,4
8,69QqC11rCTf6ZqiSQHXSIv,O.Y.B. (Oh Yeah Baby),The Good Husbands,43,2018-06-15,True,0.911,0.63,1,-5.78,1,0.0115,0.0,0.169,0.554,110.023,153147,4
9,0EhdQt2JyNxccQSmQWApOH,Pain,The Texas Gentlemen,40,2017-09-15,False,0.464,0.779,2,-4.513,1,0.091,5.19e-05,0.0826,0.71,142.639,219029,4
10,51u5jNjGqeEs5MOljyP7DB,Red Beans & Rice,Michael Franti & Spearhead,34,1994-01-01,False,0.792,0.543,10,-9.686,0,0.0883,0.0,0.0564,0.9,85.954,268533,4
11,1guXZjrIm5XkzdWM2OAk7p,Got My Own Thing Now - Remastered 2016,Squirrel Nut Zippers,42,2016-07-29,False,0.623,0.678,2,-9.266,1,0.458,1.17e-05,0.0308,0.962,130.201,150907,4
12,3dmhyMOuvmaPI9QMzWEanJ,Dust In A Baggie (OurVinyl Sessions),OurVinyl,0,2018-10-15,False,0.542,0.716,7,-10.208,1,0.166,0.00108,0.293,0.921,142.272,170000,4
13,6hQA1y87H3vyhTMU7FWGZd,Never Make It Home,Split Lip Rayfield,17,2010-04-06,False,0.756,0.888,4,-6.379,0,0.579,1.5e-05,0.153,0.96,110.396,190253,4
14,5WMHzGZZO8mQrXShTamRaI,Blue Blazes,Black Pistol Fire,49,2016-05-20,False,0.519,0.552,4,-10.508,1,0.628,0.0,0.0895,0.532,126.976,204213,4
15,4kr3l1fAE5gkjxkbE7WU65,Cocaine,Sleepwalkers,39,2014-07-11,False,0.655,0.899,11,-4.869,0,0.0202,0.186,0.394,0.828,101.503,185136,4
16,64evVMjyow5mvSOtqNGUZY,My Cat's Name Is Maceo - Demo,Jane's Addiction,35,1997-11-04,False,0.482,0.832,3,-5.886,1,0.000214,0.0299,0.114,0.795,113.534,263267,4
17,13rXheyDdr1FOgaw17Rwg0,Things Are Changing,The Relatives,15,2013-02-19,False,0.731,0.494,11,-8.84,1,0.486,0.0,0.286,0.515,95.955,231853,4
18,56t3gitNr5atN5i1FF8r7P,Loneliness Makes Me Happy,Lost Dog Street Band,38,2011-04-01,False,0.582,0.852,1,-5.972,0,0.871,1.55e-05,0.162,0.885,118.449,198584,4
19,55tM6loarBONgVbm7YdOwZ,Each Time I Die,Bones & Beeker,0,2015-11-13,False,0.629,0.653,9,-6.641,0,0.00127,0.00663,0.244,0.574,95.797,248613,4
20,71v7fmALFSky20eUSYjWva,Hot Dog,Fug Yep Soundation,15,2020-04-03,False,0.476,0.797,8,-7.619,1,0.0012,0.803,0.124,0.35,144.358,312312,4
21,2XAPPP76mb2eP5vr3XGYKP,I Wrote Mr. Tambourine Man (Live),Jack Johnson,38,2018-09-28,True,0.603,0.616,7,-8.587,1,0.247,1.02e-06,0.871,0.633,92.005,380550,4
22,4QeiuQi46qy90OJKHTYGkA,Gonna Get Together,Leroy,30,2006-01-01,False,0.684,0.57,11,-7.193,1,0.0107,3.29e-06,0.244,0.927,160.024,217400,4
23,7FVtR9h1sIR15b2135p5mD,Quarantined!,Old Crow Medicine Show,21,2020-05-15,False,0.611,0.645,0,-7.229,1,0.502,0.0,0.57,0.834,167.559,150639,4
24,3y6jEbZaxb9fKgVV6ULxmI,I Just Wanna Dance,Space Capone,33,2012-10-12,False,0.729,0.881,1,-6.559,0,0.0393,0.0565,0.292,0.892,118.015,316747,4
25,6aXOTWAoVGphYJW1fk1xgH,Human Nature,Caught A Ghost,25,2014-03-31,False,0.671,0.582,0,-6.942,1,0.296,3.29e-06,0.0859,0.654,109.995,215480,4
26,3X9WioOj7wtaITCtuvxaqT,Delaware Slide,George Thorogood & The Destroyers,44,1977,False,0.379,0.823,2,-12.378,1,0.0926,0.346,0.115,0.781,126.536,474360,4
27,2TfzwfmEE5jagRSN36p5d9,Atlantic City,G. Love & Special Sauce,39,2021-02-05,False,0.7,0.643,9,-8.112,1,0.785,0.0,0.0753,0.65,95.367,271645,4
28,08YTYAcjtk3da5K8oRk1CW,Issues,Violent Femmes,13,2016-03-04,True,0.588,0.541,8,-5.499,1,0.327,0.0,0.0633,0.56,154.915,185251,4
29,0ErVG3P2bJvIMiThIItcwj,Black Dresses,The Builders and The Butchers,42,2007,False,0.599,0.688,4,-8.939,0,0.307,2.45e-05,0.0856,0.756,153.262,209307,4
