,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,3R36WW9YExwibohhcqWHSU,Alcohol,Barenaked Ladies,46,1998-07-07,False,0.455,0.935,11,-4.725,1,0.00182,1.23e-06,0.216,0.769,143.083,223267,4
1,3aK2kWz8YJZKzfNr4VJnE5,Weapon & The Wound,Days Of The New,48,1999-01-01,False,0.611,0.637,6,-6.479,1,0.109,0.0013,0.111,0.369,132.211,344973,4
2,0lsDJ0EkccufmSM43P28TQ,Pistol Grip Pump,Rage Against The Machine,61,2000-12-05,True,0.673,0.887,6,-3.873,0,0.0243,4.1e-06,0.0654,0.726,92.553,196733,4
3,39wwDk4Q6o4EHGqle5sf7d,Dancing Days - 2019 Remaster,Stone Temple Pilots,46,2019-10-18,False,0.747,0.532,5,-9.296,1,0.263,1.73e-05,0.0863,0.913,112.395,234640,4
4,4LTPyRMM9hEEadSXFdrHBI,Deja Voodoo,Kenny Wayne Shepherd,49,1995-09-15,False,0.341,0.779,8,-9.239,1,0.000283,0.0481,0.0918,0.66,108.32,368933,4
5,4T6uDKjK4xg9KNbISpEnP2,Nothin' To Lose,Rebel Meets Rebel,34,2006-05-02,False,0.409,0.99,1,-3.756,0,0.00034,0.515,0.425,0.209,129.497,219640,4
6,5c0PSiHK60eqQKPMh2LClE,Nighthawks,Whitehorse,30,2017-07-07,False,0.599,0.669,10,-6.581,0,0.0566,0.00212,0.153,0.745,105.982,203320,4
7,1x3dbEtnQsQaF7XVqIbCYE,Jump Into The Fire,Chris Cornell,41,2020-12-11,False,0.644,0.94,11,-5.446,0,0.0188,0.0571,0.0545,0.807,142.981,215693,4
8,1FjzUFihdizkI4R3qLpcig,The Northern,Alexisonfire,28,2009-06-23,False,0.416,0.783,10,-4.182,0,4.93e-05,0.0281,0.627,0.317,140.165,268000,4
9,1LJJqsnLFB7E62WKP7WsyG,Angel's Son,Sevendust,28,2001-01-01,False,0.22,0.784,6,-5.864,1,0.0228,0.0,0.168,0.189,92.975,228867,4
10,1n0inhH8vfDU88KIhZ1k4g,Friend Of The Devil,Counting Crows,44,2003-01-01,False,0.517,0.63,7,-6.523,1,0.35,0.0,0.128,0.511,152.475,275600,4
11,72yaTznOae9UPZ1YBNXd0w,Lady Venom,Swollen Members,37,1999,True,0.798,0.628,7,-7.758,1,0.000778,0.000241,0.104,0.396,91.015,255867,4
12,0W8oh1Zst7Y1GczYEDOIuS,Oh Lord,In This Moment,51,2017-07-21,False,0.445,0.882,4,-4.979,1,0.0258,0.000808,0.0824,0.573,144.28,247960,4
13,27xIf7tzHPQFX068pFYlAh,Damn Good,David Lee Roth,43,1988-01-26,False,0.504,0.398,7,-14.296,1,0.156,7.25e-05,0.0952,0.361,176.009,349533,4
14,296X97O4Qdq0UoC8feUEB8,Boys & Blondes,Dear Rouge,34,2018-03-09,False,0.486,0.93,11,-4.097,0,0.000139,0.13,0.333,0.425,149.891,181787,4
15,5GRPAVCMwnUNvIOKzDYYSb,All on My Mind,Anderson East,50,2018-01-12,False,0.584,0.788,0,-4.162,0,0.252,7.59e-06,0.0654,0.364,138.102,224521,4
16,49lg2SZWy9Mwc0yq2C8BeZ,Two Wheels,Wax,41,2011-01-01,True,0.833,0.668,2,-6.644,1,0.105,0.0,0.0445,0.616,84.013,233507,4
17,4Uq29mQVCQ8Oi1ZAK10i3s,"Well, You Can Do It Without Me",Father John Misty,58,2012-05-01,False,0.833,0.517,0,-7.111,0,0.254,2.47e-05,0.0908,0.636,105.066,163253,4
18,4R5kwDx0ryIMiK2PKqbNVY,"So Long, And Thanks For All The Fish",A Perfect Circle,52,2018-04-20,False,0.5,0.874,2,-3.867,1,0.00147,0.0664,0.0714,0.331,130.048,266093,4
19,1WOkLsldXR6rNi7RXFoTxU,Shapeshifter,Zoe Boekbinder,38,2017-04-17,False,0.401,0.653,7,-9.957,1,0.00446,0.00886,0.126,0.478,175.265,233352,4
20,6lZu4GDFslN15d4uevovn3,Come Again,Thornley,34,2004-05-11,False,0.413,0.925,1,-5.254,1,0.000112,0.00117,0.0595,0.356,181.018,228800,4
21,06zALqB3nPpHBsVg0TONOu,1980,Dirt Nasty,44,2008-05-06,True,0.792,0.682,7,-7.468,1,0.106,0.0,0.19,0.598,120.079,186813,4
22,34GVdYe8z3z7H7gylc3mCw,Built For Comfort,Black Stone Cherry,43,2017-09-29,False,0.352,0.88,0,-3.081,1,0.000463,0.134,0.33,0.475,81.681,264280,4
23,7LDy0zN3tVio4sG4lRNtBg,It's About Time,Young the Giant,50,2014-01-17,False,0.509,0.906,1,-3.971,0,0.00201,0.0,0.0957,0.541,139.932,228240,3
24,1gsagjXp3fivWPRJzSC3xA,Horsewhipper,ASG,32,2005-10-11,False,0.38,0.947,5,-3.509,1,4.58e-06,0.548,0.286,0.303,77.463,264040,4
25,3viZZMjz5kTVGWSXHCJVlV,Turn Your Love,Half Moon Run,29,2015-10-23,False,0.647,0.715,5,-8.015,0,0.203,0.118,0.0885,0.59,172.024,241867,4
26,5b8WcvxD3oLBxV1oJQmhgy,Hemorrhage (In My Hands),Fuel,45,2000,False,0.301,0.823,1,-4.072,1,0.000144,0.000309,0.0833,0.372,152.017,236867,4
27,2mDaM9NQQHCEKrh6V3ZKXZ,Wild,The Standstills,27,2019-03-22,False,0.44,0.875,10,-7.291,0,0.0107,1.23e-06,0.279,0.429,98.044,165951,4
28,19yTo9mbewsls7oPFDomc7,Country Boy - Radio Edit,Aaron Lewis,40,2011-11-01,False,0.622,0.671,6,-5.588,1,0.347,0.0,0.16,0.342,122.085,260667,4
29,6MSzeTzRq4ZMH4VwJs7XMy,Paying My Way,Dropkick Murphys,38,2017-01-06,False,0.364,0.738,0,-3.91,1,0.0018,5.15e-05,0.295,0.501,156.979,234133,4
