,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,4hZiDVgUkLXvA9ZD3PurkI,In One Ear,Cage The Elephant,53,2008-01-01,True,0.323,0.949,1,-4.429,0,0.000224,1.34e-06,0.365,0.385,166.375,241320,4
1,6Eyn3bI2csivOH2JwIPsei,Old Enough,The Raconteurs,49,2008-03-25,False,0.332,0.799,7,-5.23,1,0.000156,0.000194,0.212,0.462,88.804,237373,4
2,2GTMvEjoCKe52M5936CFLO,Good With God,Old 97's,30,2017-02-24,False,0.461,0.957,5,-5.862,0,0.000148,4.41e-06,0.116,0.268,129.91,235577,4
3,2XzZOMnx6OlERDzkEO9bKc,Can't Keep No Good Boy Down,The Parlor Mob,38,2008-04-11,False,0.47,0.815,0,-5.521,1,0.154,0.0,0.0787,0.437,94.097,220253,4
4,0W4kbKzbiZl3XV98Hb84tT,Madison Square,Lettuce,42,2012-06-05,False,0.644,0.881,5,-7.777,0,0.00684,0.873,0.0732,0.88,154.022,256933,4
5,4gWLNRIUMeIIQU0c53IfyC,The Plank,The Devil Makes Three,48,2002,False,0.551,0.533,4,-9.162,0,0.507,0.0,0.116,0.792,173.922,146093,4
6,1uGFKt1GEUeuST97c2jBD4,Look It Here,Nathaniel Rateliff & The Night Sweats,53,2015-08-21,False,0.662,0.874,5,-5.004,0,0.0498,0.0206,0.342,0.909,117.036,183080,4
7,6qUNeD34O9RMr9gIH2u7wX,Shining On,Big D and the Kids Table,49,2007-03-20,False,0.856,0.823,0,-4.845,0,0.137,0.0002,0.0838,0.969,112.039,194093,4
8,2XgGdD5d2MW4RNx8KnIjVh,Wagon Wheel,Old Crow Medicine Show,69,2004-01-17,False,0.621,0.403,9,-8.211,1,0.581,0.0,0.114,0.634,145.523,232133,4
9,4AmqHiYqDenbn4JoVyWZza,Get at Me,The Main Squeeze,29,2017-04-28,False,0.411,0.834,10,-3.732,0,0.00377,5.64e-05,0.286,0.634,140.104,197520,4
10,01TgrylmgyEAgsdxiqEOpL,New Low,Middle Class Rut,49,2010-10-04,False,0.768,0.949,7,-1.999,1,0.325,0.0,0.141,0.916,80.484,256507,4
11,3lBgGGNNRaZp1XNZh2TKVH,Cold Times,Brent Cowles,11,2017-03-24,False,0.723,0.733,8,-3.124,1,0.0184,0.264,0.32,0.696,115.072,213720,4
12,0CIQsQ4nta9yL9jxsEqdwH,Who's With Me,USS (Ubiquitous Synergy Seeker),39,2016-01-13,False,0.588,0.944,7,-2.638,1,0.0689,0.0,0.187,0.717,79.979,208280,4
13,3QkxmJ4tgA7GcoBr60r0Ci,Wasting Time,Kid Rock,55,1998-08-05,True,0.66,0.969,6,-3.917,1,0.152,0.0,0.298,0.682,97.206,242067,4
14,2xpu2799GTykq0nKP1jp57,The Whip,Locksley,38,2010-02-23,False,0.557,0.942,7,-4.735,1,0.0244,4.4e-06,0.0988,0.709,137.995,185784,4
15,4xLPOmzZAPg5NzRLon2pSN,Life's Been Good - Live; 1999 Remaster,Eagles,50,1980-11-07,False,0.432,0.724,2,-7.492,1,0.0598,0.289,0.822,0.667,94.467,536333,4
16,3FKp7QAJoLHPsywOp6UvMH,Curbside Prophet,Jason Mraz,47,2002-10-15,False,0.619,0.793,5,-5.964,1,0.263,0.0,0.0828,0.892,177.991,214552,4
17,1zZBzlQHazjd1C7PM2apDE,57Chevy,Stop Light Observations,50,2022-01-28,False,0.73,0.825,11,-5.038,1,0.16,0.000202,0.0753,0.908,119.99,178304,4
18,75RtxTKo3Y3LHF3z8XNQw4,Take It Back,The Temperance Movement,28,2013,False,0.355,0.956,7,-5.515,1,0.00483,1.57e-05,0.643,0.731,167.108,182480,4
19,1NDvfh4tQgcXUTn033LtEe,Motel,Prof,42,2015-10-16,True,0.621,0.62,5,-6.621,0,0.303,0.000873,0.12,0.615,154.81,208053,4
20,3nTKcDRpvrNFC4Azm95MQD,Modify,Kniles,34,2014-05-29,False,0.709,0.82,11,-4.255,1,0.479,0.889,0.372,0.929,100.006,263897,4
21,6niNEBHFV7ga3HKAPcmADu,Fat Man in the Bathtub,Little Feat,50,1973-01-01,False,0.626,0.655,7,-8.666,1,0.18,0.039,0.0434,0.893,87.696,271693,4
22,0RlzkgoKEXK6blBFCv3fyv,Torture,Eric Krasno,37,2014-01-25,False,0.683,0.745,2,-4.942,1,0.000178,0.442,0.0763,0.567,95.998,222550,4
23,2pw4svMKO3dMCbagNki1MG,Dear Brother,Puscifer,51,2013-02-13,False,0.641,0.728,5,-7.798,0,0.0269,0.119,0.118,0.67,88.96,223696,4
24,5pIqZXPYPgaDvY60zuXPKB,Fadeaway,Bodeans,43,1986-04-16,False,0.641,0.701,9,-14.348,0,0.0654,0.0355,0.0569,0.97,167.744,267693,4
25,0eSm3CdE8lkyYIUQKTdbpw,Retribution Blues,One Bad Son,40,2012-09-25,False,0.642,0.819,6,-4.118,1,0.0023,1.06e-05,0.0708,0.779,106.975,232613,4
26,2zKi6xzM7MmdFg9JIltwu7,Speed Queen,Thunderpussy,40,2018-05-25,False,0.414,0.955,2,-5.277,1,0.000441,0.051,0.326,0.687,157.805,248360,4
27,1fLBcBcbm89MNvbhBk4GPk,Rumble And Sway,Jamie N Commons,25,2013-01-01,False,0.634,0.831,1,-4.834,1,0.114,1.85e-05,0.131,0.707,80.011,185560,4
28,2eQOMQkStoRUQyq6HGh1iG,San Francisco,The Mowgli's,65,2013-01-01,False,0.307,0.847,11,-4.215,1,0.0215,0.0,0.0783,0.34,93.072,173093,4
29,7mH7zpdy4FFmdL37izElST,Ballroom Blitz,Tia Carrere,44,1992-02-14,False,0.691,0.948,5,-6.967,0,0.0123,0.0373,0.0652,0.808,108.231,210373,4
