,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,5xr9JRH84f6FIvGbjlQzAW,Buttons,The Weeks,40,2014-08-05,False,0.622,0.734,4,-7.454,1,0.0349,0.00573,0.126,0.687,135.017,217400,4
1,4KJKj7GZLzxq1bXRu0XP6l,Dracula From Houston,Butthole Surfers,49,2001-08-28,False,0.58,0.925,4,-3.904,1,0.00151,0.0013,0.124,0.526,100.155,222707,4
2,3bAjnpL6oy1g4EmdKzMu2W,Enemy,Days Of The New,44,1999-01-01,False,0.677,0.772,11,-7.37,0,0.164,0.155,0.151,0.691,117.161,311760,4
3,54hVYvjP7uWq4mYfMeZYBO,Here We Go,DISPATCH,44,1997-09-01,False,0.653,0.82,9,-4.276,1,0.162,1.31e-06,0.199,0.503,104.617,280813,4
4,1irM9d0NUBlyORfjjJyVx1,Mona Lisa,Dead Sara,37,2015-03-31,False,0.424,0.715,1,-6.233,1,0.0038,8.05e-06,0.235,0.664,98.427,194187,4
5,2E6elGQS3KaKR7QdfzQXdP,Big Empty - 2019 Remaster,Stone Temple Pilots,62,1994-06-07,False,0.336,0.62,0,-9.976,1,0.0293,0.0,0.124,0.283,121.683,294800,4
6,4YBnZZCMOscdsGA0fy7YyS,27 Jennifers,Mike Doughty,17,2008-01-01,False,0.7,0.653,10,-8.143,1,0.0199,4.7e-05,0.13,0.706,124.004,190600,4
7,05eJthbLhxvnWvB3XF9HaQ,Hangman Jury,Aerosmith,46,1987-01-01,False,0.607,0.778,7,-5.739,1,0.45,0.0,0.469,0.665,95.397,333200,4
8,6Fh0LsVP76SxTizmUbs3jL,Heaven Knows,The Pretty Reckless,10,2014-01-01,False,0.545,0.804,2,-3.744,1,0.0855,0.0,0.191,0.573,84.013,224533,4
9,05ArNffRaAMXk0OECFbfXb,Shake 'Em On Down,R.L. Burnside,0,2000-08-16,False,0.669,0.902,8,-4.318,0,0.015,0.142,0.286,0.671,98.992,209640,4
10,3X2stgfjH1I30FMLHzFWJI,Pinball Song,Slobberbone,39,2000-07-25,False,0.608,0.796,3,-8.206,1,0.117,0.0,0.245,0.684,133.222,276627,4
11,5Al8cyRLuavQjfuUId4BDb,We Can't All Be Heroes,Wax,11,2013-06-21,True,0.642,0.85,10,-3.368,0,0.274,0.0,0.229,0.861,95.363,308387,4
12,4PXiXGTH9vLge5hyZ5LTrQ,Stare Too Long,Corrosion Of Conformity,47,2000-10-23,False,0.529,0.827,5,-7.619,1,0.00434,0.000227,0.134,0.678,79.033,296813,4
13,02YuWD3sBOJa1cnGW1DqCE,Push Push (Lady Lightning),Bang Camaro,45,2007-01-01,False,0.533,0.828,9,-7.097,0,0.00171,0.00507,0.063,0.401,111.931,281653,4
14,13ZPqXux8XaJeDBM4rCcBo,Castanets,Alejandro Escovedo,38,2001-04-24,False,0.481,0.831,2,-5.387,1,0.00149,0.000389,0.262,0.506,140.542,207840,4
15,2XqB7lzRMX6EFWY8HD4nZl,Wildwood Weed,Jim Stafford,45,1974-01-01,False,0.682,0.425,7,-13.178,1,0.732,2.71e-06,0.128,0.681,90.056,160840,4
16,2vqyUC74BKI9gmA4NjQRa8,Boots Or Hearts,The Tragically Hip,51,1989-01-01,False,0.879,0.515,7,-12.243,1,0.027,0.0,0.0736,0.842,120.973,224440,4
17,0avyrMFNsAkN1ggXEnn9fh,Soulshine,Warren Haynes,39,2004-06-08,False,0.398,0.538,10,-7.972,1,0.83,1.18e-06,0.746,0.369,124.625,402400,4
18,5prAldcon1CyM0TO2hUX1p,Pygmy Up,Russ Liquid,33,2017-04-07,False,0.745,0.653,10,-7.645,0,0.134,0.845,0.0377,0.848,90.024,309234,4
19,5nikrNjcpPyofwkTwrtGC3,FIGJAM,Butterfingers,49,2006-01-01,True,0.803,0.807,8,-4.065,1,0.0354,0.0,0.0538,0.821,103.041,214720,4
20,2KEll4vFanLxBXyEQI6cby,Old School,B.Reith,33,2009-09-22,False,0.883,0.773,8,-4.572,1,0.208,0.0,0.128,0.905,109.056,186533,4
21,0fpiS75Jie3hkjhM62Tojc,Alabama Coldcock,Black Pistol Fire,33,2014-04-01,False,0.319,0.954,9,-4.672,0,0.00247,1.33e-06,0.332,0.211,92.678,178141,4
22,6NgzMFIn4sdhXXm2qqpdIa,Barrett's Privateers,The Real McKenzies,32,2012-03-13,False,0.93,0.816,7,-6.406,1,0.345,0.0,0.104,0.667,100.051,270040,4
