,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,0qC02cAOQmm4eJR4Kn9pcY,"Grace, Too",The Tragically Hip,54,1994-09-09,False,0.469,0.543,9,-9.132,1,0.00438,0.449,0.0886,0.182,83.717,334933,4
1,2nNnHm9SiSMboOEGfbHug5,Chicken Pox - Live at SXSW 2013,St. Paul & The Broken Bones,32,2014-07-08,False,0.33,0.944,9,-7.536,1,0.000152,0.859,0.902,0.403,93.711,226500,4
2,4noEJXgvxyEkBpeVef0ncW,You're Not the Only One,Black Pistol Fire,32,2015-09-16,False,0.452,0.908,9,-5.424,1,0.047,9.98e-05,0.303,0.378,124.471,229227,4
3,4KtU2Wzy1NKJyxAmFd3apg,Skin the Rabbit,DISPATCH,38,2017-06-02,False,0.522,0.906,9,-4.785,0,0.199,0.0,0.403,0.615,90.007,221638,4
4,2TO9qT8EgOX0T6W6FPRqi4,Write a Letter,Mofro,9,2013,False,0.533,0.556,2,-7.17,1,0.103,0.00445,0.0748,0.524,149.128,321680,4
5,3aSEEMOW6ezxuwtQxO9AEt,Last Damn Night,Elle King,0,2014,False,0.55,0.829,7,-2.113,1,0.14,0.0,0.0774,0.545,80.815,242333,4
6,5xtOfOJeLDtu89ECPEMBFI,Drop Me in the Water,Our Lady Peace,38,2018-02-23,False,0.537,0.842,8,-5.29,0,0.0465,0.0,0.0661,0.252,103.962,243107,4
7,557jg1bhE6fYKPtfEGZXGG,Scumbag Blues,Them Crooked Vultures,56,2009-11-17,False,0.54,0.823,7,-5.122,1,2.44e-05,0.00948,0.0911,0.475,112.282,265824,4
8,6Rq3uLeRGD3LrQUeaYJCvt,Last Red Dawn,Lincoln Durham,44,2012-01-31,False,0.66,0.499,9,-8.133,1,0.251,0.0,0.156,0.814,81.048,190960,4
9,1aWjCUq4KU7wCdQ2AuGeB7,Caught In The Rain,Revis,53,2003-05-20,False,0.41,0.888,2,-4.966,1,0.000506,0.0155,0.108,0.238,159.919,210093,4
10,76o1OKnYwarhColk6NQZYX,Cold Blues,Quaker City Night Hawks,41,2011-08-01,False,0.539,0.674,7,-6.838,1,0.0468,0.0235,0.11,0.766,139.075,217533,4
11,7DUW5FRgH7c3RqhIGVDhSn,15 Years,Houndmouth,27,2015-03-16,False,0.28,0.818,0,-6.961,1,0.0477,0.0,0.349,0.481,158.965,187476,4
12,7rwM67LyGTDIq33h3Ukc6Y,I Gotsta Get Paid,ZZ Top,56,2012-09-11,False,0.542,0.941,7,-2.225,1,0.052,0.000191,0.056,0.445,82.371,243160,4
13,4Wvr1YaxNsCujq77dKujys,Believe,The Bravery,61,2007-01-01,False,0.385,0.949,8,-3.369,1,0.00501,2.13e-06,0.113,0.517,166.137,226347,4
14,0uE8lHDb6aVXXgVY5RFNGJ,Cemetary Gates,Between The Buried And Me,32,2006-06-13,False,0.304,0.9,6,-6.099,1,0.00227,0.25,0.0809,0.385,147.637,425987,4
15,1wcu77IwJHYejTbGbG7lIq,Somewhere Under Heaven,Tom Petty,31,2020-10-16,False,0.161,0.722,2,-6.199,1,0.00444,0.0177,0.781,0.392,69.652,276261,4
16,1k29zSC5RfaFYK5bTpK5O3,I Am the Bullgod,Kid Rock,52,1998-08-05,True,0.423,0.983,2,-4.271,1,0.017,0.0,0.202,0.308,177.914,290493,4
17,4pr2A1vgqaGJ1yj6hFr3aE,13,Allan Rayman,49,2017-02-24,False,0.623,0.528,0,-9.078,1,0.055,0.0654,0.338,0.628,155.912,242307,3
18,7jPxJjQ7NmoFPLa6qvy4Dw,Beast - Extended Version,Nico Vega,43,2013-07-09,False,0.508,0.74,2,-4.397,1,0.0114,2.9e-05,0.19,0.179,139.998,300000,4
19,6ixYUo1vI5SmMXnQymYOzz,Lawn Chair High,Steaknife,40,2005,True,0.749,0.811,7,-5.667,1,0.0471,0.0,0.149,0.591,95.061,198747,4
20,3MjrueDQKVr6xDDseZwhEd,Figure It Out,Royal Blood,72,2014-08-22,False,0.658,0.814,0,-4.631,1,0.229,0.00676,0.216,0.69,108.016,183602,4
21,7B4akZPr7ZnPXgnlFIQHBa,Redemption City,Corrosion Of Conformity,13,1996-08-19,False,0.568,0.663,1,-6.876,1,0.00031,0.147,0.0983,0.348,118.938,289640,4
22,688bZMcpMojzuNuN1aS5DV,How It Starts,The Features,27,2011-07-26,False,0.524,0.927,8,-5.239,1,0.000174,0.0491,0.0732,0.659,106.401,201573,4
23,5SP3MQuYB2tqhhFx0Ukk3s,Doc Holliday,Volbeat,47,2013-01-01,False,0.401,0.966,2,-5.766,1,0.000103,0.00462,0.067,0.195,94.017,345840,4
24,7EbF4gSZiu6G6NDx5pHStP,Morning Sun,The Beautiful Girls,48,2002,False,0.519,0.728,5,-7.16,0,0.0162,0.00117,0.168,0.692,99.803,295267,4
25,7l0R8cOpzJ0nfNehiMaWMP,Drinkin' Whiskey Tonight,Pokey LaFarge,31,2011-07-19,False,0.67,0.501,9,-9.481,1,0.567,3.58e-05,0.138,0.688,141.632,172880,4
26,1Z55rea0PlNGbe6xp5y2p1,Ride Like Hell,Big Sugar,30,2018-12-07,False,0.447,0.843,9,-3.913,0,0.00465,0.00112,0.147,0.769,102.005,287907,4
27,1XFvDQjWp0FxNxUm9FEAEd,The Widow,The Mars Volta,39,2005,False,0.38,0.651,9,-6.156,0,0.136,4.42e-06,0.304,0.226,136.153,199947,3
28,3dNTH5eitxkSbAhbrc7PPW,Time,Local H,31,2010-10-19,False,0.296,0.873,1,-5.187,1,0.000133,0.0191,0.0939,0.227,133.389,468200,4
29,7eRxOVUPydC7erL1c79buB,Sticks & Stones,Chris Shiflett,22,2017-04-14,False,0.445,0.91,9,-7.394,1,0.000494,0.0,0.269,0.677,104.111,210680,4
