,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,4Q7P5oKv0P3Kev5RM1gqGf,Man In The Hall,Chadwick Stokes,45,2005-12-20,False,0.618,0.806,9,-5.807,0,0.122,0.0,0.203,0.644,94.005,229067,4
1,0VTwMCLdBYUw7MHR1NJW1t,Shine It All Around - 2006 Remaster,Robert Plant,45,2005-04-25,False,0.471,0.598,6,-8.227,0,0.0151,0.224,0.0933,0.449,80.381,243333,4
2,7CI0VS6ETno5mgHi4PoCrY,Don't Follow,Alice In Chains,60,1994,False,0.314,0.37,1,-9.921,1,0.781,0.139,0.122,0.28,116.066,262133,1
3,5ihJU3sYiOaUhU5S4LRJBV,Little Suzi,Tesla,51,1986-01-01,False,0.55,0.719,2,-9.809,1,0.0315,2.53e-06,0.115,0.358,89.975,297000,4
4,62DOxN9FeTsR0J0ccnBhMu,The Core,Eric Clapton,44,1977-11-01,False,0.565,0.542,9,-10.506,1,0.53,0.00129,0.0694,0.794,103.966,525427,4
5,3C5cvFzAklAzMffGjirEVw,Champagne,Cavo,57,2009-08-07,False,0.366,0.949,5,-3.676,0,0.000998,1.34e-05,0.0818,0.321,184.91,187293,4
6,0y8aTN2aWr8VVMFhVFXUee,Carolina,Kora,37,2016-08-05,False,0.491,0.807,9,-4.286,0,0.00616,8.06e-06,0.123,0.567,168.08,233212,4
7,1TzK7rpIUbcKOUho7k946N,The Road Behind,Gwar,37,1991,False,0.53,0.697,3,-7.082,0,0.000673,0.0447,0.111,0.238,136.351,330307,4
8,4aZgrihG3FgQXkukd0ucfF,Pacifier - Remastered,Shihad,25,1999-10-01,False,0.375,0.87,2,-1.761,1,0.00429,0.138,0.595,0.496,120.199,243213,4
9,5g3gJ8PAIhx1F7cQm5E4q3,Bringin' Home the Rain,The Builders and The Butchers,40,2007,False,0.514,0.508,2,-10.253,1,0.519,0.00125,0.139,0.418,111.435,396840,4
10,0Mue41PoRyvzZtBnFvpViY,Cut My Wings,Seasick Steve,43,2006-10-08,False,0.751,0.461,11,-9.104,0,0.977,0.601,0.167,0.542,101.485,204893,4
11,4LmdPmUuYJhIKxkTzVGLqP,Mexican Wind,The Sunday Shakes,53,2017-12-01,False,0.592,0.62,1,-7.566,1,0.0335,1.87e-05,0.0659,0.657,139.91,267053,4
12,77QYxkQxCZjJotM6dYyWhs,I Got What You Need,Honey Hounds,37,2016-11-04,False,0.698,0.447,1,-8.521,0,0.321,0.00107,0.056,0.483,142.977,242937,4
13,0BT3RQsdS84xswE0YHkJo2,United Nations Stomp,Marcus King,44,2021-04-23,False,0.392,0.897,11,-3.835,1,0.00161,0.000221,0.0416,0.561,184.053,347000,4
14,4YhqUU66bIqBapat2XD1Cg,Guilty,Gravity Kills,47,1996-02-15,False,0.646,0.905,9,-9.456,0,5.12e-05,0.856,0.279,0.579,129.084,242027,4
15,10Q26DXQAlvQlnKRdZJgec,No One to Run With,Allman Brothers Band,51,1994-05-03,False,0.46,0.903,9,-6.064,1,0.039,0.189,0.102,0.964,101.057,359613,4
16,4BvqICBxZKegbqBFnJwprT,Graveyard Shift,Battle Tapes,42,2015-11-20,False,0.42,0.884,2,-3.09,0,0.0705,0.0002,0.118,0.347,118.002,245040,4
17,5GU18GLtv8r53074Vlwxdq,American Wedding,Gogol Bordello,44,2007-07-10,False,0.527,0.869,2,-3.142,1,0.0718,0.000565,0.0273,0.709,122.649,217800,4
18,5gp7nuCjOwI79WfO65di78,Cars - Remix,Fear Factory,52,1998,False,0.669,0.819,11,-4.948,0,0.0057,1.57e-05,0.149,0.539,127.984,218333,4
19,7pmQ1repUoMbViMlPrZyuD,Dreams I'll Never See,Molly Hatchet,53,1978,False,0.637,0.583,7,-13.013,1,0.162,0.178,0.133,0.62,105.877,426000,4
20,6oOIAmsQn4uG2Z9HO1agxJ,Wargasm [Feat. RMR],RMR,45,2021-06-11,False,0.531,0.725,4,-6.626,0,0.135,0.0,0.115,0.325,143.976,304057,4
21,0dvzhBhWkTCMh6zbJPhZoh,Boxcar Blues,Gary Hoey,30,2016-07-29,False,0.537,0.852,1,-6.385,1,0.00315,0.0022,0.194,0.561,152.1,223080,4
22,1t9vbqIIHzQ3zKChXhybvY,Bridge of Sighs - 2007 Remaster,Robin Trower,52,1974-01-01,False,0.344,0.521,4,-10.338,0,0.00542,0.412,0.658,0.329,95.931,301707,4
