,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,1AqhnJNRMmVdb1CbdGpgU5,Purple Heart,The Revivalists,38,2010-03-13,False,0.581,0.614,0,-6.318,1,0.295,1.16e-05,0.126,0.515,142.843,204627,4
1,2j5SPgh9fF251kGjXcfZxs,Today [Watch Me Shine] [feat. Bronx Style Bob],Everlast,42,1998-09-08,True,0.618,0.662,9,-7.805,1,0.00551,0.000295,0.0904,0.376,78.884,302600,4
2,73rarLN1ixtnfgjtAZpOIN,Every Soul,Twiddle,44,2017-04-28,False,0.563,0.872,11,-6.548,0,0.117,0.00108,0.103,0.886,124.2,353036,4
3,3J1Mb3evaj558CWMkiUdzf,Amnesia,Red Sun Rising,41,2015-08-07,False,0.482,0.872,6,-5.511,1,4.57e-06,0.829,0.279,0.414,125.944,210747,4
4,0jHAOp4XgUaxigFq776b80,Diamond Mine - 2012 Remaster,Blue Rodeo,37,1989,False,0.331,0.721,4,-6.299,0,0.0636,0.0592,0.287,0.361,131.832,498760,4
5,1NGH22lTbPAkuj7gLdCcJW,Not Ready to Go,The Trews,49,2004,False,0.534,0.807,4,-6.171,1,0.000737,0.0,0.697,0.662,125.76,183853,4
6,4bAPgfMT2sJOBQTvIWepQe,Dangerous Type,The Cars,51,1979,False,0.635,0.75,9,-6.063,0,0.0292,0.00625,0.0763,0.799,121.401,271533,4
7,45yy5jKA6W0uFbHtnBBQKA,Orion,Rodrigo y Gabriela,23,2006-01-01,False,0.511,0.662,11,-8.162,0,0.875,0.856,0.093,0.636,128.037,462000,4
8,2AEW4oatiphhXuGRteMLqx,Stealin',Uriah Heep,49,1973-09-01,False,0.328,0.486,7,-12.154,1,0.000896,0.00731,0.14,0.0652,117.81,289173,4
9,7c2JUZBc1ow7RjoUMXDY3i,Fire and Brimstone (feat. Mark Lanegan),Mark Lanegan,35,2012-08-27,False,0.511,0.714,8,-6.628,1,0.168,0.0,0.104,0.467,110.708,267640,4
10,0CIvOZBEQmVtePr3dHZMPO,Two Against One (feat. Jack White),Jack White,55,2011-05-16,False,0.792,0.525,5,-7.985,0,0.782,0.0254,0.115,0.644,119.364,140960,4
11,2zLZuZFgf4mn3af8wILpHS,Miserable,Lit,54,1999-02-22,False,0.424,0.706,9,-3.548,1,0.00384,0.0,0.395,0.294,82.081,256333,4
12,1z3YcxbKOwFCkPn5fc6Ua5,Whistleblower,Arkells,38,2011-01-01,False,0.489,0.876,0,-3.012,1,0.129,2e-06,0.0557,0.357,91.975,194880,4
13,4VxfOVVm5Mnp9JapxZakE3,Cry Little Sister,Seasons After,46,2010-01-25,False,0.467,0.828,2,-6.792,0,0.000154,0.00971,0.0943,0.338,155.134,242720,4
14,03RPozhN9CbAXDuDIFHy9d,Hold Me Down,Tommy Lee,41,2002-01-01,False,0.492,0.74,1,-5.239,0,0.00161,1.58e-05,0.126,0.358,149.993,201067,4
15,5RZNpmAhaOVr41YDY1IcIz,Lock 'N' Load,Slash,41,2013-01-01,False,0.364,0.973,7,-2.625,1,0.0148,8.72e-06,0.123,0.338,151.927,278840,4
16,5wWkvwX3xbyUJiK4CHDxq9,Stars,Sixx:A.M.,51,2014-10-07,False,0.5,0.966,7,-2.625,1,0.00073,0.00228,0.315,0.385,156.99,230120,4
17,25C28On1ijnRE7LbQAtKJ3,Down to the River,Ben Caplan,46,2011-10-20,False,0.3,0.384,0,-8.36,0,0.283,0.0,0.077,0.267,70.673,297022,4
18,0RNOHmSeZr1pjNk50IHKeO,In the Meantime...,Red City Radio,40,2015-04-21,True,0.345,0.977,9,-4.742,1,0.00167,2.82e-05,0.297,0.254,199.947,182893,4
19,5QOxisWN0KRKIfOUXBOeOg,Simple Man,Junkyard,36,1989-01-01,False,0.557,0.515,7,-12.047,1,0.00396,3.26e-06,0.309,0.523,116.903,262907,4
20,0ylE7gAbnYkkzt8LhyZdoT,"Hey, Hey, What Can I Do",The Black Crowes,36,2017-07-14,False,0.291,0.948,2,-4.517,1,0.082,0.0117,0.968,0.577,161.473,210707,4
21,5GKN4utxM0gqyUXoXc8fZS,One Piece At A Time,Johnny Cash,14,1970,False,0.669,0.551,5,-12.782,1,0.691,0.0,0.255,0.964,102.141,239973,4
22,6hg5KUXdSxFYJSvcId0Uu4,Dirtbag,Brad Sucks,31,2003-08-26,False,0.614,0.559,6,-10.679,0,0.00451,0.0218,0.0975,0.689,159.954,232920,4
23,0FXHgdM0X3WSHi41dMqIIl,Got Me Rockin',Them Evils,33,2018-05-04,False,0.378,0.911,11,-3.521,1,0.00171,0.196,0.134,0.614,182.597,210209,4
24,3SR2IP2DNT65ehwWpUgH0T,Just Started,The Iron Eye,31,2016-09-02,False,0.505,0.721,10,-5.944,0,0.00279,0.0,0.121,0.721,79.502,257131,4
25,1zCtzRratZnh6aKQLguPxm,Cut Me Some Slack,Pat Smear,40,2013-03-08,False,0.304,0.927,2,-4.236,1,1.42e-05,0.00428,0.106,0.619,165.994,278053,4
26,7z4mGtJHAapklWqffj986Y,This Respirator,The Flatliners,33,2008-07-22,False,0.689,0.855,1,-2.759,1,0.101,0.0,0.126,0.967,94.828,117480,4
27,6xR41nXtGrZ8d5PuMq4MyN,Down And Out,Tantric,55,2008-04-22,False,0.562,0.862,1,-4.928,0,0.196,0.0,0.0962,0.692,86.998,219693,4
28,1IpGP1VXNJhTBzsLcXbcKP,Black Canyon Boom,Thieving Birds,31,2013-07-02,False,0.494,0.792,9,-4.98,0,0.000127,0.000115,0.131,0.731,84.997,206655,4
29,6kbNXVHf98sEeMQarYuwIZ,Wounded Animal,The Motorleague,30,2016-01-08,False,0.54,0.818,8,-3.612,1,0.00041,9.12e-05,0.0685,0.457,110.049,195680,4
