,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,0NRdZwAM8JSoStfYrb813s,Ballroom Blitz,The Struts,48,2016-11-04,False,0.703,0.838,8,-5.882,1,0.0106,0.000237,0.103,0.484,110.061,249853,4
1,2HTF6COSIKrwpP8NcbtdBa,Orange Blossoms,Mofro,60,2008-08-26,False,0.683,0.653,7,-4.688,1,0.0839,0.000855,0.422,0.623,126.75,281027,4
2,2Mor7Tp1w61mPKozLewqey,Spacegrass,Clutch,54,1995-04-18,False,0.437,0.39,9,-9.944,1,0.63,0.000114,0.0791,0.218,118.062,391240,4
3,4KnqUUq5rHneAwi3eyDQzm,30 Days In The Hole,Gov't Mule,36,1999-02-05,False,0.462,0.848,0,-6.337,1,0.00901,0.0498,0.776,0.545,127.82,388467,4
4,50IQ9HIB1iQYr9dLbriDM6,That's Life,Skrizzly Adams,0,2014-04-15,False,0.678,0.677,5,-6.141,0,0.0461,0.00074,0.104,0.455,123.989,279703,4
5,25pl7kV4OxafIc9wPAggYf,So What'Cha Want,Beastie Boys,64,1999-01-01,True,0.695,0.978,5,-3.556,0,0.0764,3.12e-05,0.069,0.706,171.093,217067,4
6,3sQbArSXY6C0YxUIrSBuNb,Silver Dagger,Charley Crockett,60,2016-06-06,False,0.481,0.68,2,-4.822,0,0.329,1e-05,0.109,0.666,156.053,146455,4
7,7EB7i4bnc0Q1gUtq1lcPRE,Bayou Country,Gritz,41,2013-08-27,False,0.703,0.584,7,-8.621,0,0.176,0.0103,0.0912,0.751,130.044,175243,4
8,4UJcBy8d3vzCC8c0dg9oDQ,Buttons,The Weeks,43,2008-07-08,False,0.601,0.707,4,-4.845,1,0.0696,0.00909,0.111,0.359,119.969,317040,4
9,4eE8oY58qNnSonXWTApsqP,Leather Tramp,Diggin' Dirt,35,2018-03-06,False,0.657,0.68,8,-3.746,1,0.0373,1.07e-05,0.123,0.884,158.351,351953,4
10,4et8vIjMkwvHvtaBp1yh70,Starseed,Our Lady Peace,53,1994-03-22,False,0.516,0.907,6,-6.137,1,0.000356,0.028,0.0903,0.457,131.913,244040,4
11,4cYHSnbBrLvrR5oJejfD7O,Tower,Cabinet,39,2012,False,0.479,0.727,2,-10.923,1,0.092,0.14,0.118,0.747,206.013,264053,4
12,0dGPGavyiPtOdAGGi11pt3,Thiskidsnotalright,AWOLNATION,49,2021-03-15,True,0.477,0.826,1,-4.982,1,0.0259,0.00049,0.408,0.51,200.029,161200,4
13,2f6ODKs62w7WuzbuC6Q2Y9,Boris The Spider,The Claypool Lennon Delirium,29,2017-08-04,False,0.58,0.902,0,-5.016,1,0.271,0.0258,0.187,0.862,96.603,157367,4
14,7ogRfGxK3NFHcwLYacNHGv,Tsmm,Perpetual Groove,35,2003-01-01,False,0.539,0.637,0,-8.233,1,0.389,0.119,0.38,0.821,78.47,392307,4
15,3XRaQ0tLiEgaVzsvTkMIxC,Winner,Cheeseburger,35,2011-05-02,True,0.295,0.816,9,-3.354,1,0.000322,0.0312,0.095,0.639,132.619,170707,4
16,4RqUEAv0YXitpXVDbf6nD7,The Motorcycle Song,Arlo Guthrie,40,1967-08-28,False,0.428,0.392,6,-14.087,1,0.695,0.000146,0.0953,0.602,152.822,170933,4
17,4ijjQWEAloch6KWajQMpKZ,Wasted Rock Ranger,Great White,21,1989-04-12,False,0.711,0.659,2,-7.104,1,0.0309,5.63e-06,0.16,0.655,107.623,184573,4
18,6qh9Bsy7DqQR6QWYP9bKiS,Beer Good,The Electric Peanut Butter Company,36,2014,False,0.635,0.663,2,-5.918,0,0.000201,0.914,0.31,0.946,116.548,126547,4
19,2P86ADeFUT7mN6HyzzjxEr,4 & 20 Blues,Redbird,13,2011,False,0.671,0.625,2,-9.503,0,0.636,0.000147,0.686,0.689,120.601,215560,4
20,1c0C21A7L3yDY2QLycjdhk,The Same Thing,Levon Helm,27,2014-07-01,False,0.398,0.716,9,-6.228,0,0.0626,0.00238,0.747,0.853,178.293,375107,4
21,6XIJF4lU5ddXvyBweJPdKl,Tom Sawyer,Deadsy,35,1999,False,0.391,0.933,11,-5.047,1,1.2e-05,0.0069,0.289,0.121,177.08,292760,4
22,0R5Lm5tXNbaORjdzEalM2U,Fame,Infectious Grooves,37,1993-02-02,False,0.684,0.789,7,-6.539,1,0.00627,0.00406,0.167,0.585,96.888,287200,4
23,35DtVain6n4J5hAb0wDNZz,Fight Song,The Stanfields,53,2015-09-18,True,0.461,0.903,2,-6.124,1,0.00538,0.00623,0.0825,0.828,149.881,167440,4
