,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,3EXyAjT0YtPDKnL2yAw6vn,Promenade (Guitar Fury Remix),Street Sweeper Social Club,32,2010-04-16,True,0.647,0.802,0,-4.09,1,0.0581,0.00243,0.0781,0.872,115.07,220093,4
1,3Pu1SgNTP6N7Zr2xAghG0Y,Gabrielle,Ween,50,2005-07-15,False,0.418,0.917,11,-3.319,0,0.0178,4.77e-05,0.0681,0.59,79.022,209467,4
2,6zkCW1NN0ll95WnCFTOio8,Bloodhounds On My Trail,The Black Angels,24,2002-04-10,False,0.485,0.911,0,-7.971,1,0.0404,0.699,0.183,0.715,117.163,238693,4
3,3BUjhumndlFPw0OVsKHVNJ,The Bazaar,The Tea Party,30,2000-01-01,False,0.214,0.952,8,-5.879,1,0.000595,0.000483,0.142,0.629,190.665,222360,4
4,5Kq30jwMtLShgD9E0mwr3P,Sinkhole,Drive-By Truckers,43,2003-06-17,False,0.592,0.921,7,-5.877,1,0.0498,0.000116,0.0618,0.491,111.063,207973,4
5,0ZiviBqQSzDf2l9nZIYYmm,Smoke & Wine,Hank Williams III,42,2006-02-28,False,0.545,0.974,2,-3.311,1,0.00963,0.0018,0.33,0.914,151.031,155347,4
6,3kOPT3vMvi4seDnLToQO6v,Wicked Waters,Benjamin Booker,23,2014-08-18,False,0.401,0.979,4,-5.859,0,0.00119,0.0,0.0842,0.335,102.907,207693,4
7,0NbPHisUKFBsTJHa9qEkfR,Pretty When You’re High,Dorothy,43,2018-03-09,True,0.384,0.785,7,-3.961,1,0.0996,2.26e-06,0.306,0.389,143.943,205027,4
8,71fiC7RIaM4N6N1kZn1tyI,The Awakening,Les Claypool And The Holy Mackerel,36,1996-01-01,False,0.525,0.693,9,-13.095,1,0.602,0.91,0.134,0.554,121.924,214467,4
9,1ylPUVOO5tzqpiEx59mnVB,Still of the Night,Halestorm,27,2016-12-02,False,0.544,0.964,6,-3.591,0,0.000171,0.000495,0.303,0.357,100.07,264468,4
10,35FxfugOK5xxvyZmHk1xqw,Before I Leave This Place,Everlast,41,2010-09-14,True,0.692,0.875,7,-5.702,1,0.0132,0.0,0.16,0.649,91.973,257040,4
11,7bOjSUJ9F6R8VMnmLjC0wd,Metro,Alkaline Trio,44,2007,False,0.352,0.937,7,-4.003,1,0.000427,0.000123,0.103,0.698,174.782,221520,4
12,3Hdo4483lsHuLJsW6CQx3R,Outlaw Heart,Tiger Army,47,1999-10-26,False,0.586,0.913,1,-6.012,1,0.00253,7.01e-06,0.225,0.817,111.569,238773,4
13,5QCbw0kC3s3mDwcrF6u58d,If I Wanted Someone,Dawes,41,2011-06-07,False,0.435,0.433,4,-17.356,0,0.0718,0.00165,0.0938,0.687,154.483,288200,4
14,7EDSrqFVA9WFTN4gYdt7l4,Turn It On,The Flaming Lips,43,1993-06-18,False,0.404,0.953,2,-4.739,1,0.00604,5.24e-05,0.391,0.545,86.176,281853,4
15,2vCnEuoc65PXAdx33Y7syW,War Pigs,Faith No More,50,1989,False,0.323,0.891,6,-7.018,0,0.00126,0.019,0.243,0.236,97.391,465933,4
16,1WmhNgyqocORlKrEIjBzH6,"Anything, Anything (I'll Give You)",Lucky Boys Confusion,38,2006-06-13,False,0.551,0.968,4,-3.122,0,0.00109,3.39e-06,0.216,0.749,121.173,181880,4
17,4hXfw3LYoQTqfCf4K7Nxcd,Telepathic,Rose Hill Drive,36,2011-07-12,False,0.497,0.964,5,-1.927,0,0.0507,0.804,0.411,0.495,90.985,270907,4
18,5vaQ3nxD8O0twFbnhOm8Lu,Switchblade,Skinhead Rob,37,2004-07-13,False,0.505,0.962,2,-4.011,1,0.00657,0.0,0.136,0.676,131.988,218240,4
19,1mi8TLGJxg3AbxUWvjfp3U,Kiwi,Pigeons Playing Ping Pong,36,2016-04-01,False,0.665,0.906,5,-4.32,1,0.121,0.00349,0.318,0.605,113.926,509493,4
20,0MqQ18l0p79k3TwJPNbTnz,Highway 2017,Bleeker,27,2016-12-19,False,0.709,0.601,1,-6.832,1,0.196,0.000159,0.0726,0.75,77.001,161880,4
21,5NtMsOdQ8hcIdAwDON50kR,Crazy Talk,Chilliwack,24,2004,False,0.855,0.429,9,-7.479,0,0.372,0.000279,0.0829,0.93,102.929,187200,4
22,20LM2DYl5ssReQIaterJGX,Down For Whatever - Remastered,Ice Cube,45,1993-12-07,True,0.642,0.613,1,-12.539,1,0.0877,0.0124,0.0758,0.406,149.758,279827,4
23,7iTpGVso8hAz7q8fR9tfjG,Isolate,... Bender,44,2000-05-09,False,0.542,0.894,1,-5.025,1,0.000155,0.00104,0.116,0.336,119.128,226000,4
24,2uSpcIbIK503GJYVuQoBwj,Down In A Hole,Ryan Adams & The Cardinals,39,2007-01-01,False,0.42,0.691,7,-5.529,1,0.12,4.59e-05,0.287,0.514,115.912,276680,4
25,0F9pIiJLzZOh4oDQKZZ6kl,Boom Swagger Boom,The Murder City Devils,35,1997-08-12,False,0.518,0.965,4,-4.202,1,0.0149,5.65e-06,0.178,0.428,130.553,160267,4
26,6Y7vgyXBoedIKgvmZSYXMw,Double Down,Slothrust,34,2018-09-14,False,0.637,0.636,0,-4.675,0,0.011,0.00139,0.0706,0.788,75.276,191432,4
27,6FsTBcizGfeEQeVjgzZ1wi,Drown - 2015 Remaster,Son Volt,42,1995,False,0.379,0.676,7,-6.042,1,0.397,0.0,0.356,0.601,107.545,199707,5
28,5F6rwEF15hN1jnhNk2YQHn,Corduroy - Remastered,Pearl Jam,58,1994-11-22,False,0.487,0.93,0,-7.3,1,0.00241,2.82e-05,0.0841,0.134,131.304,277587,4
29,49H0ilmBmRqA1LCejm7xz0,Superblues,little hurricane,13,2014,False,0.448,0.814,2,-8.693,1,0.042,0.000562,0.0937,0.317,130.299,190735,4
