,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,4rEbmwddkXOslwBEfpVr5j,On Tuesdays,the 4onthefloor,45,2011-02-08,False,0.714,0.558,9,-7.934,1,0.0629,6.9e-05,0.162,0.752,125.068,142613,4
1,6KubEN3h4QFOCVHzZ3CSqE,Vagabond Blues (feat. Dirty Heads & Rome),Rome,50,2015-04-04,False,0.672,0.699,2,-5.429,1,0.0352,2.71e-06,0.185,0.697,95.951,185373,4
2,4daxThR2Ny2xj0hkar6XkX,Catching Fireflies,The Revivalists,50,2010-03-13,False,0.461,0.883,11,-4.08,1,0.0623,0.000117,0.644,0.556,146.146,312933,4
3,6UxZGKQCKPdnwpdInUPnTT,Big Wheel,The Bridge,36,2011-02-01,False,0.505,0.757,6,-5.598,1,0.145,6.81e-06,0.0579,0.883,173.832,354480,4
4,3k3veGWR8xhy8tTnTQndAH,Just Visiting,Wookiefoot,46,2012-10-16,False,0.643,0.604,10,-7.055,1,0.0192,2.49e-06,0.18,0.477,133.853,232375,4
5,2fFfb1YL9Qx0EYx6jnVXON,50 Ways To Leave Your Lover,G. Love & Special Sauce,47,2011,False,0.453,0.769,7,-4.642,1,0.144,1.31e-05,0.0678,0.455,91.846,261867,4
6,6vZWOl1dkLGOydL7V2Q51g,Camel Walk,Southern Culture on the Skids,45,1995-01-01,False,0.695,0.74,1,-6.878,1,0.0376,0.000838,0.535,0.752,122.427,156907,4
7,2sKMKKLObm8wq7YTeB6Yxd,Choctaw Bingo,James McMurtry,52,2004,False,0.343,0.736,11,-6.307,0,0.727,2.61e-05,0.0581,0.659,205.573,529080,4
8,5JQuP833AF3KdWlES7yopX,When It Rains It Poors,Twiddle,51,2011-10-15,False,0.524,0.872,5,-6.77,1,0.462,1.62e-05,0.124,0.215,108.126,243160,4
9,0QXxJofIuWHLQafnTzFAwV,The Pusher,Blind Melon,56,1996-01-01,False,0.438,0.576,9,-8.727,1,0.0302,1.09e-05,0.0988,0.742,165.277,186467,4
