,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,54XizaCFu6LNbzNkkyrFaw,Carolina Blues,Blues Traveler,51,1997-01-01,False,0.51,0.932,9,-6.053,1,0.000371,0.0631,0.295,0.769,96.23,284507,4
1,6GcJE8HYGcVdMLgeWHyYtv,One Big Holiday (Album Version),My Morning Jacket,30,2003,False,0.42,0.9,9,-6.915,0,0.119,0.0223,0.278,0.337,136.798,321360,4
2,7rNo0ijkYkSkVbi1LL4aO5,Burnin' Sky - 2017 Remaster,Bad Company,48,1977-03-03,False,0.436,0.532,0,-10.766,1,0.308,0.00395,0.208,0.845,190.113,310867,4
3,7EUOtSRcgmKQNftlZqgR8O,Fragile Bird,City and Colour,10,2011,False,0.446,0.72,9,-7.697,0,0.0426,1.26e-05,0.114,0.655,202.058,257227,4
4,2hMhWwz82LOuFwMxcyvQG5,Kitty,The Presidents Of The United States Of America,54,1995-01-01,True,0.438,0.788,1,-5.92,1,0.0907,0.0,0.0544,0.58,185.025,203133,4
5,0R5nPSbAqQoNjKBByWnN95,Highway Song,Blackfoot,55,1979,False,0.342,0.819,4,-6.885,0,0.0562,0.0338,0.145,0.537,127.102,450333,4
6,3O4rj0hk3Og8J1TXPTx1YA,I-76,G. Love & Special Sauce,19,1997,False,0.643,0.713,11,-6.716,0,0.138,0.0,0.565,0.492,103.942,225640,4
7,1fZbbJfsos1EXXHG7vichu,Good Time Gone,Jade Jackson,29,2017-05-19,False,0.626,0.749,7,-6.406,1,0.00195,0.00901,0.107,0.722,143.008,236147,4
8,0doqW4qT48jk1KfKbJA3Xh,My Old Self,Wide Mouth Mason,39,1997-03-25,False,0.289,0.878,4,-8.051,1,7.62e-05,0.000102,0.16,0.578,133.199,228067,5
9,0qTvq8jgrRd2mu3Q7d4oQb,Slow an' Easy,Whitesnake,40,1984,False,0.63,0.546,0,-14.802,1,0.21,0.00969,0.0632,0.258,106.215,369933,4
10,15afLhdaR9BcUvYBXwFsK7,Go Walking Down There,Chris Isaak,28,1995,False,0.343,0.874,4,-4.202,0,0.0113,0.194,0.33,0.524,170.289,169400,4
11,3QOOiLL3pqzxEyCpT6FEoE,Trailer Trashed,A Thousand Horses,45,2015-06-09,False,0.368,0.944,0,-3.906,1,0.0545,0.0,0.397,0.576,170.114,163120,4
12,5tBylsKbCbW82W62Ts4zQ9,Black Boot,Radio Moscow,48,2009-04-14,False,0.702,0.718,0,-9.991,1,0.579,0.938,0.726,0.576,111.094,124000,4
13,1taAJi7paXkz8N1woDfoKh,Fault Line,Black Rebel Motorcycle Club,40,2005-08-22,False,0.509,0.397,0,-10.457,1,0.651,7.57e-05,0.0583,0.52,78.034,177293,4
14,4sOlbksuGHyUkSafNnho2f,Jet City Woman - Remastered 2003,Queensrÿche,60,1990,False,0.499,0.934,8,-3.661,0,0.0468,3.13e-06,0.703,0.357,110.044,321573,4
15,40BGLcUFM71ULlpKNeMTyq,Curious,Sandbox,34,1995,False,0.549,0.913,4,-6.101,1,0.0318,0.11,0.187,0.643,145.308,236360,4
16,2aQldLSaTVEf3fRSF9fUYt,Things I Do For Money,The Northern Pikes,30,1987-01-01,False,0.768,0.443,4,-15.545,0,0.5,0.214,0.0647,0.214,116.95,288160,4
17,7rBMZvgeWnOTHWUh3Pvw51,Chloe Dancer/Crown Of Thorns,Mother Love Bone,51,1992-01-01,False,0.353,0.362,2,-13.502,1,0.0894,3.38e-05,0.114,0.267,141.285,502040,4
18,6M5m8gfTj3rhYEPDzLmdL4,Ten Years Gone - Remaster,Led Zeppelin,61,1975-02-24,False,0.545,0.416,2,-11.979,1,0.559,0.00496,0.0369,0.295,76.872,394921,4
19,6pQAHgI79U7cECxbfpyb9p,Hey There,Rhino Bucket,36,1992,False,0.626,0.827,8,-6.863,1,0.0368,0.00629,0.292,0.743,126.54,255560,4
20,0YsfHUuapwsA0o9VzykTYS,Satisfied,Ian Moore,29,1993-10-27,False,0.44,0.569,4,-9.547,1,0.3,2.93e-05,0.0909,0.419,172.544,255760,4
21,18WdoHhtXBrdCuFUK26A8F,Rebel Yell,Otherwise,42,2013-11-08,False,0.581,0.363,11,-11.655,0,0.7,0.0,0.111,0.435,141.005,274751,4
22,3T6Cz5lUjWWkIbSipBMHdU,Glory Glory,Head Like A Hole,33,2011,False,0.526,0.936,1,-3.63,1,0.0392,0.0,0.27,0.34,112.093,211424,4
