,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,6VgyuOQQ7TRbjVtLCMvRWQ,I Don't Know,The Sheepdogs,37,2011-08-23,False,0.558,0.757,2,-4.866,1,0.027,0.366,0.312,0.645,80.069,186693,4
1,58RmNnxqvmZyvwarlidx6K,Beck + Call,Tanya Tagaq,43,2016-01-01,False,0.63,0.694,6,-4.34,0,0.00201,0.00354,0.165,0.339,133.655,186293,4
2,7wygMtZZfWatJnD5NkPALn,Son of Virginia,Clutch,34,2015-10-02,False,0.37,0.789,9,-7.734,1,0.14,0.00168,0.259,0.0909,75.634,435358,4
3,0p68t0gJBYnPJ3fwWv8jV9,Longer Than You've Been Alive,Old 97's,16,2014-04-28,True,0.345,0.621,0,-8.676,1,0.0357,0.0,0.0831,0.617,178.144,352547,4
4,1F38jNal1x7LNcjDwWHVgb,Only Friend,The Temperance Movement,38,2013,False,0.52,0.743,7,-6.514,1,0.0572,6.9e-06,0.109,0.794,143.891,268787,4
5,7CGLNcywkJGwXlJGhw92RT,Zeplike,Slightly Stoopid,43,2005-04-19,False,0.519,0.781,11,-6.042,0,0.0356,0.71,0.334,0.781,80.079,214133,4
6,4jveSKe3LCUDLNpwtwN1tE,Turpentine,Mofro,48,2007-02-20,False,0.58,0.665,0,-6.536,1,0.0954,0.179,0.0913,0.751,79.321,164760,4
7,2UPnI0lIOO6TRCTtrRtVSx,The Outskirts,Trampled by Turtles,47,2004-10-05,False,0.577,0.76,11,-6.982,1,0.29,0.661,0.113,0.896,118.235,353773,4
8,7i3XZnT9EZu1m4NUYMuAoG,Black As Night,Nahko And Medicine For The People,45,2013-05-21,False,0.656,0.591,2,-6.686,1,0.0356,0.0,0.11,0.5,96.985,434927,4
9,1oHAbFkMC4bwuK241O9Kw1,Busy Bein' born,Middle Class Rut,41,2010-10-04,True,0.318,0.941,11,-3.753,1,0.036,5.08e-05,0.137,0.213,187.93,287413,4
10,2fardEd2fQTDQozewAQLXV,My Way,Ervin Stellar,33,2018-02-28,False,0.528,0.772,8,-6.022,1,0.198,0.206,0.112,0.743,81.546,283000,4
11,0PEujBzF7uIlc0WSm7i9fE,Holda You (I'm Psycho),White Denim,20,2016-03-25,False,0.381,0.868,0,-5.885,1,0.00429,0.00877,0.259,0.499,110.727,239507,4
12,4MaJqmMJ1CGjyL1oolmx8K,Dime in My Pocket,Desert Noises,44,2014-03-25,False,0.489,0.852,7,-5.788,1,0.522,0.000211,0.11,0.527,126.87,108362,3
13,41Q0D8Jbw83GuAurFOVZpp,Casanova,Eric Lindell,44,2006-04-04,False,0.652,0.842,0,-5.394,1,0.0329,1.06e-06,0.352,0.878,90.456,171080,4
14,7HtnTaCD6osbcfVkI5PBov,The Love You Left Behind,Lettuce,33,2016-11-11,False,0.53,0.902,1,-4.578,1,0.00022,0.0612,0.28,0.803,93.038,222334,4
15,31joRJoijYOGBIW4444Fwk,Prehistoric Dog,Red Fang,51,2009-03-10,False,0.199,0.918,11,-4.654,1,2.89e-06,0.27,0.187,0.334,151.399,268280,4
16,03OBOXBS7boaUssm1YzLD1,Lonely Sunday,Reignwolf,44,2014-04-25,False,0.214,0.96,8,-4.477,1,0.000188,0.000208,0.0918,0.283,154.199,171531,4
17,5CJ1xQCFywhEryVUPJup5T,The Boy Who Wouldn't Hoe Corn,Alison Krauss & Union Station,43,2001-08-14,False,0.401,0.529,2,-8.927,0,0.501,0.00104,0.0921,0.249,106.72,280707,4
18,5fj76kVAnqRKKhAw5d06jj,Kiss Off,Violent Femmes,59,1983-01-01,False,0.661,0.662,4,-8.88,0,0.255,0.0,0.131,0.825,87.119,176720,4
19,5tz8KHT2EQxqPXFjdTaQC8,Big Iron,Mike Ness,39,1999-01-01,False,0.599,0.919,0,-5.114,0,0.0152,2.03e-06,0.0893,0.665,109.788,271933,4
20,2YSgnpegXNXgk8UxgG8znT,Number One (feat. Richie Havens & Son Little),Son Little,45,2017-06-16,False,0.486,0.504,8,-7.591,1,0.0453,0.00135,0.695,0.34,89.523,321947,4
21,5tFpkuwgFZQm3jv4PTX4VB,Garden Grove,Sublime,62,1996-07-30,True,0.531,0.617,4,-6.111,0,0.00225,0.000692,0.0296,0.549,81.64,261387,4
22,7C1p70Zs3pBZEQGeWMF8sS,Good Help (Is So Hard to Find),Death Cab for Cutie,44,2015-03-27,False,0.705,0.856,9,-5.921,1,0.0414,0.00228,0.0666,0.765,117.005,285600,4
23,28D3gAPeiM9UyHrHWl1dPd,Ms. Molly,Cabinet,34,2017-10-13,False,0.588,0.786,1,-5.543,0,0.05,0.000134,0.274,0.53,81.431,162333,4
24,31tdCT7HHgFHEVPS7DorKe,Black Hole Sun,Leftover Salmon,22,2021-05-07,False,0.528,0.911,0,-9.129,1,0.0463,0.0372,0.112,0.387,139.999,253067,4
25,42uXDKUhyAt5Exe1G5pKWJ,Forest Whitiker,Brother Ali,55,2003-05-02,True,0.771,0.513,10,-3.569,0,0.0446,0.0,0.0664,0.652,87.021,180067,4
26,4BoCrPLkNAJqm1BNeV3cPY,Improper Dancing,Electric Six,36,2003-05-19,False,0.671,0.811,9,-6.565,1,0.00127,0.000326,0.11,0.721,118.968,194133,4
