,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,4hB2r4trPkpdHTVinASchh,Shake,Gary Clark Jr.,41,2015-09-11,False,0.326,0.922,11,-3.04,1,0.0091,0.0554,0.164,0.753,192.907,197813,4
1,08yhz3ei8jgCmwcsHZTSAa,Tied Up,Rival Sons,56,2016-06-10,False,0.374,0.79,1,-8.588,0,0.00898,0.855,0.151,0.469,144.774,207359,4
2,67jscJVhDQeH5a4Bm3a16q,Traveling Man,John Brown's Body,35,2003-01-01,False,0.554,0.73,0,-8.443,1,0.0184,0.216,0.111,0.625,157.957,344173,4
3,2aOINeiPlx1m254Ov5QIQD,Where It's at Ain't What It Is (feat. Gary Clark Jr. & Nico Stadi),Nico Stadi,13,2018-10-11,False,0.688,0.871,11,-4.975,0,9.91e-05,0.00606,0.265,0.607,113.015,218443,4
4,6rdsM3l1UWdlWZYUB5Jgxq,The Guitar,Guy Clark,55,2009,False,0.668,0.486,11,-11.092,0,0.795,0.0067,0.103,0.699,96.302,243280,4
5,2WxVxmxKgXTgvQaRmAG4ub,Cream On Chrome - Single Edit,Ratatat,50,2015-04-13,False,0.79,0.692,7,-4.704,0,0.0275,0.374,0.528,0.821,100.264,235362,4
6,23yTIWmlDPv9HHnwwzCNks,New Age Blues,Cam Cole,47,2019-11-01,False,0.294,0.781,4,-5.965,0,0.000165,0.000234,0.139,0.436,143.66,257352,4
7,4znq6wqSKy5YdEt98d8z13,Good One Coming On,Blackberry Smoke,38,2014-07-08,False,0.315,0.816,7,-7.084,1,0.0205,6.65e-05,0.986,0.496,81.524,228565,4
8,7Hn0bZgca6QFz6OyKkvAi6,Sometime Around Midnight,The Airborne Toxic Event,57,2009-01-01,False,0.472,0.836,8,-5.167,1,0.00229,0.00351,0.126,0.148,126.009,303587,4
9,7v5LvfAt3VTjI51aorCCGC,Space Cadet,John Garcia,17,2017-01-27,False,0.497,0.402,6,-10.873,0,0.746,0.48,0.111,0.429,168.068,347795,4
