,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,32WrsvD69H6sSLCPQo5WNy,Brother Down,Sam Roberts Band,53,2003-01-01,False,0.568,0.932,0,-3.932,1,0.305,0.000292,0.532,0.881,98.584,264133,4
1,0f6SrIFK5k9iST0dvxiuSV,Booty City,Black Joe Lewis & The Honeybears,45,2011-01-01,False,0.695,0.633,0,-5.09,1,0.00407,0.0065,0.0481,0.961,150.368,161227,4
2,7AvraOECwmVa9F8CKQGPBh,Hopelessly Stoned,Hugo,32,2011-05-10,True,0.599,0.757,9,-5.388,0,0.0485,0.0,0.0913,0.746,76.835,236747,4
3,6JNVCUi0TUeNFVLvyXFJfN,Join Together,The Who,56,1999-02-03,False,0.56,0.743,10,-8.71,1,0.304,0.000204,0.108,0.463,168.196,264440,4
4,4QspElI6836s7o0GZ8Yn8s,Pseudo Suicide,Oysterhead,32,2001-10-02,False,0.282,0.974,9,-5.679,1,0.00304,0.00447,0.0778,0.377,141.128,292333,4
5,7lgt679drRl1QMxUQTMDir,Driving Song,Widespread Panic,37,1998,False,0.378,0.657,2,-12.638,1,0.312,0.0616,0.0922,0.361,90.105,509400,4
6,6TylK9TXEARt8E6mAABpBH,Long Haired Country Boy,The Vegabonds,34,2017-06-12,False,0.292,0.891,9,-5.126,0,0.00177,0.0412,0.246,0.498,144.36,494627,4
7,5fb0p81SAZBkZEvmLAfGKz,Smooth Sailing,Queens of the Stone Age,58,2013-06-03,True,0.587,0.874,11,-3.597,1,0.0546,0.000452,0.0511,0.469,95.012,291400,4
8,2OqOKTCnPSIr4FcCazsDKD,Company Man,Jamestown Revival,40,2016-10-07,False,0.552,0.895,9,-5.076,1,0.000529,3.77e-05,0.126,0.858,119.908,184507,4
9,6r1KtkskPUcNheQ7uBHwS2,Made Up Mind,Tedeschi Trucks Band,45,2013-08-16,False,0.674,0.681,8,-8.511,1,0.232,3.18e-05,0.145,0.534,117.637,233680,4
10,5T4UYMMSgjjM10lIaaQA6s,Top Shelf Drug,Ryan Bingham,11,2015-02-05,False,0.367,0.786,9,-4.63,1,0.136,1.12e-05,0.104,0.496,143.37,208290,4
11,1kAfUS3CNHxN7vYA723j8l,The World Ender,Lord Huron,46,2015-04-06,False,0.544,0.931,7,-5.641,0,0.601,0.407,0.777,0.753,157.027,270054,4
12,3sB1eiwLyqCbzS6sTaoHna,Got Soul,Robert Randolph & The Family Band,6,2017-02-15,False,0.616,0.808,0,-4.505,1,0.00124,0.000111,0.688,0.531,119.952,212293,4
13,3byFTerksT9L0JhSZ2sirp,Firing Line,Allman Brothers Band,38,2003,False,0.502,0.925,4,-5.015,0,0.0254,0.28,0.458,0.696,97.153,317733,4
14,1eTFSIAABGyvSmwCAR7eoL,Too Many Cooks (Spoil The Soup),Mick Jagger,33,2007-10-01,False,0.617,0.96,9,-3.012,1,0.15,0.00951,0.0809,0.754,102.666,244107,4
15,5e8v4ibmsMHxHLALe5KaiZ,Electric Pow Wow Drum,The Halluci Nation,55,2013-03-12,False,0.658,0.573,3,-5.408,0,0.023,0.0613,0.0981,0.583,133.442,219853,4
16,6NHCbdiS5gz7pGzj4064fB,The Soundmaker,Rodrigo y Gabriela,5,2014-03-12,False,0.517,0.749,4,-7.906,0,0.887,0.818,0.105,0.874,134.683,292573,4
17,23EEDKpjMVRC71GNg5PlXg,Fire And Brimstone,Trombone Shorty,30,2013-01-01,False,0.765,0.695,5,-5.165,0,0.041,2.88e-05,0.0783,0.825,86.981,206880,4
18,7q25HHKW7FK0zydG2TuJrv,Your Sins Will Find You Out,"Eli ""Paperboy"" Reed",10,2016-06-10,False,0.396,0.862,6,-1.524,1,0.301,0.124,0.281,0.833,147.564,210627,4
19,2bujdaHXvDPzqYUih1eckT,Losin' Your Mind,Pride & Glory,44,2018-12-21,True,0.335,0.8,2,-4.396,1,0.0354,9.89e-05,0.282,0.402,150.019,327827,4
20,7mvWcCjvW6aD9FTSwqeKy9,"Lonesome, On'ry And Mean",Henry Rollins,39,2003,False,0.461,0.963,11,-5.237,0,0.00289,0.111,0.0893,0.66,131.444,173387,4
21,1bX2Txgl5bjudrMLMavdEG,4th Of July / He Stopped Loving Her Today - Medley,George Jones,36,2005-01-01,False,0.478,0.881,9,-5.281,1,0.00967,0.0,0.625,0.627,132.911,265307,4
22,3pazThgY7a2wq8jt20MYPn,Soulshine,Gov't Mule,38,1999-02-05,False,0.418,0.633,10,-8.138,1,0.0935,0.079,0.759,0.483,122.781,549933,4
23,1YJ3GR5wmQnysjDUQDC8ZR,In Hell I'll Be In Good Company,The Dead South,53,2014-04-26,False,0.772,0.235,7,-9.075,0,0.753,0.00125,0.111,0.703,154.802,245320,4
24,0i2jSWCwjjOVzfnvJJ2Sii,Too Much,Dave Matthews Band,47,1996-04-30,False,0.579,0.935,11,-5.552,0,0.00856,0.00434,0.0769,0.75,114.753,261627,4
25,2nfbNWBq5mDhPu182NGZGG,Drunk Right,Sundy Best,34,2013-08-27,False,0.663,0.718,10,-7.401,1,0.0168,1.31e-06,0.0942,0.828,139.96,165227,4
