,id,title,all_artists,popularity,release_date,explicit,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,3QUG2aFOmRx48Zb2QChnoy,Get Yo Shit,Black Joe Lewis & The Honeybears,48,2009,True,0.709,0.601,11,-3.877,0,0.00921,0.0,0.0736,0.717,113.044,167800,4
1,4QXGE5zWtIWNscLFs4FTob,Present Ghosts,Dopapod,34,2014-11-11,False,0.596,0.623,1,-5.652,1,0.00718,0.00643,0.222,0.49,117.984,484053,4
2,03Lsa8o45lF5jGksuM8fwa,Wheels,Ryan Scott,39,2019-08-23,False,0.873,0.592,1,-4.958,1,0.0792,0.00193,0.106,0.823,131.552,185620,4
3,42kk0UVuhnlS9EsAoMVBFc,El Dorado,The Company Band,36,2012-07-31,False,0.58,0.634,9,-5.066,1,0.00197,3.94e-05,0.0883,0.506,163.958,299213,4
4,3xQ1t0ABHBITfmai3jpU9R,Have a Cigar - Live at Red Rocks,Elephant Revival,34,2018-05-04,False,0.54,0.697,4,-9.662,0,0.603,0.0191,0.987,0.623,136.511,286096,4
5,5ZLzl6T8JwqMTMdoE0nCbU,Friend of the Devil,Grateful Dead,68,1970-06-01,False,0.642,0.628,7,-12.849,1,0.334,8.29e-06,0.614,0.893,103.317,201867,4
6,0r2eYFwgBVctlixoORhm6B,Life's a Joke,The Nude Party,32,2016-03-11,False,0.603,0.77,2,-7.994,1,0.204,0.000235,0.29,0.763,99.214,184413,4
7,1veqM1CalAk0ySPV8hd9HL,Lawnchair,The Talismen,35,2019-02-15,False,0.492,0.691,0,-8.278,0,0.723,0.00103,0.122,0.716,93.578,315707,4
8,6w5CJVOjZAu8tUcR87pwwV,Getting Old,Satsang,35,2017-03-20,True,0.753,0.45,8,-9.847,1,0.235,0.0,0.112,0.528,92.056,263522,4
9,10yqXWUbVgZy0XzonDOIgs,Hurricane Season,Trombone Shorty,46,2010-01-01,False,0.758,0.816,7,-3.965,1,0.106,0.892,0.391,0.77,99.984,200000,4
